ID, Sentence, Aspect, Intensity
R0369:S049, 这天的𫚕鱼因为选得很好所以特别好吃。, 𫚕鱼, 6.75#6.5
R0369:S053, 又有酱汁的淡淡醇香。, 酱汁, 6.5#6.17
R0369:S056, 腹肉香甜。, 腹肉, 6.25#5.38
R0369:S059, 油花丰密的肉质。, 肉质油花, 6.12#5.62
R0369:S064, 和牛牛肋丼饭更是吸引人。, 和牛牛肋丼饭, 6.62#6.25
R0369:S065, 牛肋烤得外头焦脆。, 牛肋, 6.38#6.0
R0369:S071, 茄肉较有弹性。, 茄肉, 6.0#5.67
R0369:S074, 以酥香的海苔铺上些许醋饭。, 海苔, 6.12#5.5
R0369:S077, 另外搭配的茶碗蒸也很美味。, 茶碗蒸, 6.62#6.5
R0369:S079, 味道带有鲜味。, 味道, 6.12#5.62
R0369:S080, 很是美味。, NULL, 7.0#6.75
R0369:S081, 奶酪也做得很有水准。, 奶酪, 6.88#6.12
R0369:S085, 食材挑选上很有水准。, 食材, 6.12#5.75
R0371:S019, 看起份量真的蛮大的。, 份量, 5.83#5.67
R0371:S024, 酸香味蛮够的。, 酸香味, 6.0#6.17
R0371:S025, 肥肠也很软嫩。, 肥肠, 6.38#5.62
R0371:S034, 另外还有爽脆的豌豆。, 豌豆, 6.67#6.33
R0372:S012, 整体肉质没话说。, 肉质, 6.0#5.33
R0373:S040, 品项又丰富。, 品项, 5.88#5.5
R0375:S030, 但酱油我蛮喜欢的。, 酱油, 6.25#6.12
R0375:S039, 炊饭也非常有香气喔。, 炊饭, 6.5#6.5
R0375:S053, 肉质还不错。, 肉质, 5.88#5.5
R0378:S016, 肉质稍干。, 肉质, 4.5#4.5
R0378:S017, 滋味较淡。, 滋味, 4.67#5.17
R0378:S018, 香料烤鸡相对够味。, 香料烤鸡, 7.12#6.75
R0378:S024, 起司扎实。, 起司, 5.88#5.5
R0378:S039, 饼身软中带Ｑ。, 饼身, 6.5#6.33
R0378:S048, 喝起来很顺口。, NULL, 6.2#5.8
R0000:S013, 花月岚的座位还蛮多的。, 花月岚的座位, 5.62#4.88
R0000:S017, 这样用餐起来也感觉自在很多。, NULL, 6.17#6.33
R0000:S018, 入座后店员会主动询问是否需要生大蒜与辣韭菜。, 店员, 5.62#5.0
R0000:S019, 辣韭菜吃起来有点偏咸。, 辣韭菜, 4.25#4.75
R0000:S021, 我点的是大蒜拳骨拉面，一看就知道有满满的蒜香扑鼻而来。, 大蒜拳骨拉面, 6.33#6.5
R0000:S022, 虽然汤头浓重了一些。, 汤头, 5.17#5.5
R0000:S023, 不过他们这种道地的拉面我真的很爱，再配上软嫩的叉烧与脆爽的笋干。, 拉面#拉面#叉烧#笋干, 6.0#5.25 6.75#6.5 6.0#5.25 6.0#5.25
R0000:S026, 虽然这项的价格较贵一些，但叉烧也多了几片。, 价格#叉烧, 4.62#5.12 6.12#5.5
R0000:S028, 所以吃起来应该会更满足一些。, NULL, 6.5#6.33
R0000:S032, 汤头一样浓厚且蒜味十足。, 汤头#汤头, 6.5#6.25 6.5#6.25
R0000:S042, 不过饺子跟炸鸡吃起来就稍微普通一些了。, 饺子#炸鸡, 4.67#5.17 4.67#5.17
R0000:S045, 以价格来说也不算到太贵。, 价格, 5.62#5.5
R0000:S047, 虽然整体来说口味较重了一些。, 口味, 4.5#4.67
R0000:S048, 不过偶尔吃吃他们家的拉面感觉还是觉得不错的。, 拉面, 6.0#5.5
R0001:S008, 用餐环境非常高雅。, 用餐环境, 7.5#6.33
R0001:S010, 雅阁XO酱沾什么都好吃。, 雅阁XO酱, 6.5#6.25
R0001:S012, 吃完再跟服务生拿，他还很大器拿了2盘来。, 服务生, 6.0#6.12
R0001:S016, 乳猪已处理完全没有肥肥油脂。, 乳猪, 6.5#6.25
R0001:S017, 皮超级脆。, 皮, 6.88#6.75
R0001:S020, 鸡肉超级嫩，皮也很脆。, 鸡肉#皮, 6.88#6.88 6.38#6.0
R0001:S023, 大家吃完都对这脆皮鸡赞不绝口。, 脆皮鸡, 7.5#7.38
R0001:S025, 黑松露蟹肉萝卜丝酥是好吃的, 黑松露蟹肉萝卜丝酥, 6.5#6.12
R0001:S030, 这炒饭味道比较淡。, 炒饭味道, 4.8#5.2
R0001:S032, 雅阁推荐必点脆皮鸡烧味拼盘, 脆皮鸡烧味拼盘, 6.75#6.62
R0001:S033, 脆皮海皇肠粉XO酱实在太好吃，带一瓶回家。, 脆皮海皇肠粉XO酱, 7.4#7.5
R0002:S001, 其中泡系汤头很多人推荐。, 泡系汤头, 6.12#5.62
R0002:S005, 味道与口感都是舒服的。, 味道#口感, 6.0#5.25 6.0#5.25
R0002:S006, 叉烧面、糖心蛋也都表现得很好。, 叉烧面#糖心蛋, 7.0#6.38 7.0#6.38
R0002:S007, 是好吃的拉面无误。, 拉面, 6.62#6.25
R0007:S008, 整体用餐环境虽然比较精小。, 用餐环境, 5.12#5.25
R0007:S009, 但服务人员的服务可以给五颗星。, 服务人员, 7.75#7.38
R0007:S010, 有些主餐将泰式和西式做结合挺有创意的。, 主餐, 6.12#6.0
R0007:S014, 因为是假日的关系，我们点了些豪饱餐系列，实在是饱到不要不要的。, 豪饱餐系列, 6.75#6.5
R0007:S020, 海鲜拌方便面满满的生菜与海鲜料。, 生菜#海鲜料, 6.38#5.88 6.38#5.88
R0007:S022, 泰式奶茶店家使用椰子壳造型的杯子，喝起来甜甜的滋味仿佛置身于泰国一样。, 泰式奶茶, 6.0#5.33
R0007:S025, 推荐大家可以到泰之初品尝看看相当特别的泰式早午餐。, 泰之初#泰式早午餐, 6.83#5.83 6.33#6.0
R0011:S004, 2023年必吃的糖葫芦就在这啦。, 糖葫芦, 6.9#6.7
R0011:S007, 实在很难想像在板桥寸土寸金的地段还有这超高CP值的糖葫芦店。, 糖葫芦店, 6.88#6.88
R0011:S018, 价格真的是超便宜。, 价格, 7.0#7.0
R0011:S039, 现在这年代鸟来伯糖葫芦还只要25元，真的是超级佛心。, 糖葫芦, 6.83#6.5
R0012:S020, 由于店内座位不多。, 座位, 4.5#5.0
R0012:S022, 自家制的番茄干酸香浓郁。, 番茄干, 6.38#6.0
R0012:S024, 是很开胃的小菜。, 小菜, 6.5#6.38
R0012:S039, 而面条不太好咬。, 面条, 4.3#5.0
R0013:S004, 装潢简单，内用座位不多。, 装潢#座位, 5.38#5.12 4.5#4.62
R0013:S013, 鸡腿肉不错有入味。, 鸡腿肉#鸡腿肉, 6.12#5.38 6.12#5.5
R0013:S015, 杏鲍菇感觉没什么味道。, 杏鲍菇, 4.0#4.83
R0013:S016, 炸猪排很有厚度。, 炸猪排, 6.5#5.8
R0013:S022, 咖喱与主食料理都不错。, 咖喱#主食料理, 6.12#5.5 6.12#5.5
R0013:S023, 炸猪排美味。, 炸猪排, 6.5#5.5
R0015:S025, 最让我惊艳的就是草莓。, 草莓, 6.17#5.83
R0015:S028, 海绵蛋糕的口感比较平凡。, 海绵蛋糕的口感, 5.0#4.88
R0015:S029, 但是不会有我担心出现干涩或过湿的状况，算是表现得中规中矩。, NULL, 5.25#5.0
R0015:S031, 草莓大福份量很大。, 草莓大福份量, 6.12#5.75
R0015:S034, 里头的草莓不仅大颗又香甜。, 草莓#草莓, 6.38#5.75 6.5#5.88
R0015:S035, 四周的红豆馅也不会太甜。, 红豆馅, 6.0#5.5
R0015:S037, 这份不带任何期待的草莓三明治，反而意外觉得美味。, 草莓三明治, 6.83#6.5
R0015:S039, 吐司的质地偏干。, 吐司的质地, 4.5#5.33
R0017:S008, 将平房漆上鲜艳的色彩，大胆又活泼的配色，让人感觉到处处是惊喜。, NULL, 6.5#6.75
R0017:S013, 座位数相当多。, 座位数, 6.67#6.33
R0017:S018, 整个园区就是充满绿意。, 园区, 6.2#5.9
R0017:S020, 餐点的种类相当多。, 餐点的种类, 6.2#5.9
R0017:S021, 光是Pizza口味就有很多。, Pizza口味, 6.38#6.38
R0017:S030, 甜中带咸香，相当的好吃。, NULL#NULL, 6.25#5.88 5.88#5.12
R0017:S037, 面条Q弹好吃，搭配的白酱相当浓郁。, 面条#面条#白酱, 6.12#5.38 6.12#5.5 6.12#5.5
R0019:S007, 马头鱼的外皮煎得香酥脆，肉质细嫩像豆腐般绵密。。, 马头鱼的外皮#肉质, 6.67#6.0 6.83#6.5
R0019:S010, 红喉的肉质也软嫩，但比马头鱼更多一点Q弹口感。, 红喉的肉质#红喉的肉质, 6.12#5.12 6.25#5.5
R0019:S014, 可惜太咸。, NULL, 4.0#5.5
R0020:S004, 气氛也不错，走精致路线(非高档)。, 气氛#气氛, 6.0#5.33 6.17#5.5
R0020:S005, 但整体还是CP值很高的。, CP值, 7.0#6.88
R0020:S010, 味道调味虽然多一些些，但肉质非常好。, 味道#调味#肉质, 4.88#5.0 4.88#5.0 6.88#6.0
R0020:S014, 鸡腿排好吃，没有一丝的鸡腥味。, 鸡腿排, 6.33#5.5
R0020:S015, 明虾虽然没有到非常大尾，但是肉质不错又新鲜，虾头很贴心的帮忙脱壳了。, 明虾#肉质#肉质#NULL, 4.25#5.0 6.0#5.0 6.25#6.5 6.5#6.25
R0021:S010, 肉质细致，鱼剌少。, 肉质#鱼剌, 6.62#6.5 6.88#6.5
R0021:S012, 鱼皮有着淡淡柚子香气。, 鱼皮, 6.33#6.0
R0021:S020, 海虾特别的鲜美。, 海虾, 6.33#6.17
R0021:S026, 肉质超级细嫩又鲜甜。, 肉质#肉质, 6.75#6.5 6.38#5.62
R0021:S031, 伯爵红茶很香。, 伯爵红茶, 6.17#6.5
R0021:S032, 葡萄有挑过，葡萄皮不苦涩。, 葡萄皮, 5.62#5.5
R0021:S033, 果肉也不会死甜有葡萄本身的香气。, 果肉, 6.83#6.33
R0021:S034, 葡萄虽然不到日本麝香葡萄等级，但这个已经非常优秀了。, 葡萄, 7.0#7.12
R0023:S008, 没想到这薯条很好吃欸。, 薯条, 6.33#6.0
R0023:S009, 削得得这么长口感也变好了。, 口感, 6.5#6.5
R0023:S010, 我是觉得这薯条比普通尺寸的好吃，有来逛罗东夜市的同学可以吃吃看唷。, 薯条, 6.5#6.25
R0024:S005, 室内用餐空间也很大。, 用餐空间, 6.17#6.33
R0024:S013, 鸡肉肉质扎实。, 鸡肉肉质, 6.12#5.5
R0024:S014, 鸡胸处涩而不干。, 鸡胸, 5.83#5.17
R0024:S023, 不死咸的花生，单吃下饭都很过瘾。, 花生#花生, 5.83#5.33 6.5#6.5
R0024:S025, 猪肉软嫩不干硬。, 猪肉#猪肉, 6.67#5.5 6.33#5.33
R0024:S030, 店家上菜十分迅速。, 上菜, 6.33#6.33
R0024:S032, 最后缱绻挂念的，却是五味花生的滋味。, 五味花生的滋味, 7.25#7.12
R0025:S005, 因为客人很多，位子其实都蛮拥挤的。, 位子, 4.25#4.62
R0025:S009, 上座后还等了很久的一下，真的很慢。, NULL, 3.5#6.33
R0025:S014, 不过店员都很客气。, 店员, 6.5#6.25
R0025:S017, 排骨觉得不差拉。, 排骨, 5.5#5.0
R0025:S018, 菜饭的部分其实不错。, 菜饭, 6.12#6.25
R0025:S019, 炸豆腐不赖。, 炸豆腐, 5.67#5.83
R0025:S022, 卤肉也不错吃。, 卤肉, 6.38#5.88
R0025:S023, 很有诚意的菜饭。, 菜饭, 6.67#6.17
R0025:S024, 炸豆腐不错吃。, 炸豆腐, 6.25#6.38
R0025:S025, 炸豆腐好好吃。, 炸豆腐, 6.75#6.0
R0026:S001, 旱溪夜市必买美食-肉桂吉拿棒。, 肉桂吉拿棒, 7.38#7.38
R0026:S002, 肉桂吉拿棒的口味有多种。, 肉桂吉拿棒的口味, 6.38#5.62
R0026:S006, 克莉斯汀大推大推再大推，很少有店家可以让克莉斯汀回购N次的。, 店家, 6.75#6.5
R0026:S009, 还有多种口味可以选。, 口味, 5.33#5.17
R0026:S010, 克莉斯汀每次必吃的就是肉桂吉拿棒。, 肉桂吉拿棒, 7.0#6.9
R0026:S011, 那香气逼人让人无法抗拒啊。, NULL#NULL, 6.5#5.83 6.67#6.5
R0026:S024, 难怪每次去每次排队，它真的值得花十分钟等待的美食。, NULL, 7.0#6.0
R0026:S026, 克莉斯汀真诚推荐，一定要尝看看的。, NULL, 6.5#5.83
R0028:S004, 去程买了一次，回程又再买了次XD，真的蛮推的。, NULL, 6.62#6.25
R0028:S006, 面包外层酥脆好吃。, 面包外层#面包外层, 6.5#6.0 6.67#6.0
R0028:S007, 内饀的灵魂腌萝卜处理得很好。, 腌萝卜, 6.0#5.38
R0028:S009, 肉觉得弱了一点。, 肉, 4.5#4.62
R0028:S023, 腌萝卜爽脆，增加了口感，平衡肉与香菜的味道, 腌萝卜, 6.75#6.38
R0028:S024, 香脆大蒜面包吃到一半觉得太好吃，必须要吃一下。, 香脆大蒜面包, 6.8#6.2
R0028:S026, 觉得他加的起司吃不出味道，感觉可以不用加。, 起司#起司, 3.83#5.67 4.0#4.83
R0030:S013, 进门时无人招呼。, NULL, 4.12#5.5
R0030:S022, 洒上大量油葱酥为特色，但只觉得有些妨碍口感。, 油葱酥, 4.0#4.83
R0030:S026, 汤头偏淡，不是很喜欢。, 汤头#汤头, 4.25#4.75 4.0#5.0
R0030:S033, 小卷新鲜度尚可，大肠无臊味淡切得偏小块。, 小卷新鲜度#大肠#大肠, 5.0#5.0 5.0#5.0 4.0#5.0
R0030:S034, 鸭肉丸弹而有味，肉羹偏软无特色。, 鸭肉丸#肉羹#肉羹, 6.5#6.5 4.5#5.0 4.0#4.5
R0030:S040, 面线有免费附一杯红茶，甜度温和茶味淡。, 红茶#红茶, 5.5#5.0 5.25#5.0
R0030:S042, 这天造访后，对老板娘的亲切印象比餐饮深。, 老板娘, 6.62#6.0
R0031:S003, 夜深人静时突然想吃肉，来这里就对了。, NULL, 6.25#6.0
R0031:S009, 座位安排不会太拥挤。, 座位, 5.75#5.0
R0031:S010, 老公点了特级雪花沙朗牛排，这样一份肉比我的手掌大一些。, 特级雪花沙朗牛排, 6.33#6.17
R0031:S011, 可惜的是蒜片没有煎得恰恰。, 蒜片#蒜片, 3.83#5.5 4.0#5.33
R0031:S016, 平常也很难得可以吃到一大块的松阪猪，整块的吃起来很爽。, 松阪猪, 6.83#6.83
R0031:S017, 吃得到松阪猪脆脆的口感，配上玫瑰盐很赞。, 松阪猪#松阪猪, 6.33#6.0 6.67#6.33
R0031:S018, 熟度跟份量我觉得刚好。, 熟度#份量, 5.5#5.0 5.5#5.0
R0031:S019, 我个人蛮喜欢松阪猪，直接吃就很好吃。, 松阪猪#松阪猪, 7.0#6.0 7.0#6.5
R0031:S022, 浓汤就是最普通的那种，不需要期待什么。, 浓汤, 4.83#5.0
R0032:S016, 以价位来说真的蛮佛心的呀。, 价位, 6.5#5.83
R0032:S023, 咖喱的味道偏淡一些些，里面也没有其他料。, 咖喱的味道#咖喱, 4.75#5.5 4.0#5.75
R0032:S026, 肉质虽然也是偏硬一点点。, 肉质, 4.67#5.0
R0032:S033, 虽然理论上薯条应该没多特别，但意外地觉得他们炸得还算蛮好吃的, 薯条, 6.12#6.0
R0032:S034, 蜂蜜红茶则非常难喝，有股臭味，而且又超贵。, 蜂蜜红茶#蜂蜜红茶#蜂蜜红茶, 2.0#7.0 1.5#6.5 3.25#6.75
R0032:S040, 其实CP值真的还算是挺高的。, CP值, 6.5#6.25
R0034:S005, 馄饨都是店内手工包的，口感和味道真的是不错。, 口感#味道, 6.5#6.67 6.5#6.67
R0034:S008, 陈古早味小吃店的小菜也不错吃。, 小菜, 5.67#5.33
R0034:S009, 卤蛋、油豆腐都不错，但猪头皮吃起来有点恶心。, 卤蛋#油豆腐#猪头皮, 6.25#6.25 6.25#6.25 3.25#6.5
R0034:S018, 小菜种类还满多选择的。, 小菜种类, 5.67#5.33
R0034:S019, 小菜还真是不错吃，味道咸香够味。, 小菜#味道, 6.5#6.25 6.5#6.25
R0034:S023, 味道感觉比较平淡一些。, 味道, 4.5#5.0
R0034:S024, 意面口感Q弹，份量也算多，馄饨还满好吃的。, 意面口感#份量#馄饨, 6.5#6.17 6.0#5.83 6.33#6.17
R0036:S005, 日本和牛也不错吃。, 日本和牛, 6.25#5.5
R0036:S007, 这次吃下来我觉得满不错的欸，是好吃的烧肉店。, 烧肉店#烧肉店, 6.0#5.5 6.0#6.0
R0037:S010, 我带他来武藏小杉站的豚山吃了一碗拉面，但感觉似乎没有很满意。, 拉面, 3.8#5.2
R0037:S043, 这碗迷你拉面可一点都不迷你，份量颇足。, 份量, 6.67#5.5
R0037:S070, 单喝一口汤，发现超级咸。, 汤, 3.5#6.33
R0037:S079, 叉烧毫无腥味，酱香十足，咸度刚好。, 叉烧#酱香#咸度, 6.5#6.33 6.67#6.33 6.17#6.0
R0038:S005, 店面的装潢很轻松简单。, 装潢, 6.0#5.75
R0038:S014, 吃到剥掉脆皮的金钱虾饼手舞足蹈，非常喜欢。, 金钱虾饼, 7.25#7.12
R0038:S020, 另外杨桃豆沙拉也是我很喜欢的一道。, 杨桃豆沙拉, 6.83#6.5
R0038:S024, 金钱虾饼的虾肉丰美有弹性。, 虾肉#虾肉, 6.38#5.88 6.38#5.88
R0038:S030, 河粉是比较湿黏且甜的口味，比较不合我胃口。, 河粉, 4.0#6.0
R0038:S032, 咖喱猪肉毫无特色。, 咖喱猪肉, 3.5#5.0
R0038:S033, 芒果糯米与香蕉煎饼，我认为都是必吃的甜点。, 芒果糯米#香蕉煎饼, 6.9#6.8 6.9#6.8
R0038:S041, 我觉得脆皮炒芥兰也让人眼睛为之一亮。, 脆皮炒芥兰, 6.83#7.0
R0038:S042, 而椰浆鸡汤无论是炎热的夏天或是像这样的冬天来一碗都很对味。, 椰浆鸡汤, 6.5#6.5
R0038:S043, 两次的印象都让我对Zaap非常好。, Zaap, 7.0#7.17
R0039:S005, 这家蔚稻食堂的炸猪排不简单。, 炸猪排, 6.5#7.0
R0039:S029, 那首先我绝对会推荐这家的招牌，炸猪排炒饭，一吃你真的会成主顾我跟你说。, 炸猪排炒饭, 6.83#6.17
R0039:S035, 真的很是美味。, NULL, 7.12#6.62
R0039:S047, 这家的炒饭是我喜欢的咸度味道。, 炒饭, 6.5#6.0
R0039:S049, 小菜的量给的很是丰富，满满像一座小山一样。, 小菜的量#小菜的量, 7.0#6.5 7.25#6.0
R0039:S059, 再来就是翻桌率还满快的。, 翻桌率, 6.25#5.62
R0039:S066, 但这家店仅需要$165就可以吃到美味的炸猪排炒饭，真的很便宜。, 炸猪排炒饭#炸猪排炒饭, 6.5#6.0 6.25#6.25
R0039:S068, 这家是如果聚餐我会推荐再访的餐厅。, 餐厅, 7.38#6.62
R0041:S021, 波士顿派即使不搭配茶饮或热咖啡食用，也不会觉得太甜腻。, 波士顿派, 6.17#6.17
R0041:S029, 经典的原味波士顿派，实在是怎么吃也不会腻。, 原味波士顿派, 6.33#5.5
R0041:S037, 里头满满的芋头泥内馅。, 芋头泥, 6.0#5.12
R0041:S039, 而且还能吃到芋头的颗粒感，越嚼越香甜。, 芋头, 6.25#5.75
R0044:S007, 老周咸酥鸡龟山店 菜单品项没有想像多。, 菜单品项, 4.17#5.33
R0044:S013, 他个人觉得脆皮鸡排，算是蛮多汁JUICY。, 脆皮鸡排, 6.67#6.5
R0044:S025, 鱿鱼炸蛮新鲜可口，也有吃到鱿鱼本身的鲜味。, 鱿鱼#鱿鱼, 6.33#5.67 6.67#6.0
R0044:S030, 老周冷泡茶(无糖)35元▼就是好喝的茶，不会涩。, 老周冷泡茶#老周冷泡茶, 6.5#6.0 6.5#5.88
R0044:S032, 祖传无骨咸酥鸡蛮大块又很多汁嫩口味美。, 祖传无骨咸酥鸡#祖传无骨咸酥鸡#祖传无骨咸酥鸡, 6.5#6.0 6.67#5.67 7.0#5.67
R0044:S039, 不过一样没有油耗味，也是清爽的风格。, NULL#NULL, 5.62#5.12 6.0#5.38
R0044:S047, 这个超好吃，我个人之后去买会想点两份。, NULL, 7.5#7.5
R0044:S049, 小结虽然份量算是不多，价格也不算很便宜，但用料实在。, 份量#价格#用料, 4.25#4.75 4.25#5.75 6.0#5.0
R0044:S052, 吃得出来食材新鲜。, 食材, 6.62#6.38
R0044:S056, 食材本身大推。, 食材, 6.75#6.75
R0046:S009, 圆滚滚的章鱼烧上淋上白酱后再点缀一撮松露，香气四溢。, 章鱼烧, 6.25#5.88
R0046:S018, 章鱼烧吃起来真的很棒，口味非常独特。, 章鱼烧#口味, 6.83#6.67 6.33#7.17
R0046:S019, 虽然价格跟一般章鱼烧比起来较贵，但是他值得这个价钱。, 价格#章鱼烧, 4.25#4.75 6.5#4.75
R0047:S001, 真材实料，喝起来非常舒服，喝的到食材的用心。, NULL, 6.88#6.5
R0048:S039, 我最喜欢花椰菜跟芦笋。, 花椰菜#芦笋, 7.75#7.38 7.75#7.38
R0049:S009, 是冬天和朋友家人聚餐的好去处。, NULL, 5.83#5.5
R0050:S012, 我很喜欢的是他这边的鱼汤。, 鱼汤, 7.0#6.75
R0050:S014, 老板很贴心的帮你把骨头拿掉了。, 老板, 6.5#6.25
R0050:S015, 有些人不喜欢深海鱼因为怕腥味太重，但这间完全不会腥。, 深海鱼, 6.25#6.0
R0053:S004, 店面不大，里面位置也不多。, 店面#位置, 4.5#4.83 4.5#4.83
R0053:S013, 酸辣粉很Q，整体味道不错。, 酸辣粉#味道, 6.5#6.5 6.5#6.0
R0053:S015, 重庆小面吃起来也不会太咸。, 重庆小面, 5.7#5.7
R0053:S018, 但这样还蛮开胃，让人一口接一口的吃。, NULL, 6.17#6.0
R0053:S019, 最后就是不错的酸辣粉店，但价格就高一点点。, 酸辣粉店#价格, 6.0#5.75 4.75#5.0
R0054:S021, 最受欢迎的薯泥起司我反而觉得表现平平。, 薯泥起司, 5.0#5.0
R0055:S009, 汤头味道很足。, 汤头味道, 6.38#6.38
R0055:S012, 大肠有嚼劲味淡无臊。, 大肠#大肠#大肠, 5.5#5.25 5.25#5.25 5.25#5.0
R0056:S001, 台中祌咖啡简约的装潢是现在的人很喜爱的风格。, 装潢, 6.25#6.0
R0056:S002, 不管是店外或店内都超好拍网美照。, 店外#店内, 6.88#7.0 6.88#7.0
R0056:S003, 喜欢拍美照又喜欢喝咖啡的人，很推荐可以来这家台中祌咖啡。, 台中祌咖啡, 6.5#6.5
R0056:S020, 整体气氛满舒服的。, 气氛, 6.5#6.25
R0056:S022, 可以停上几台汽车，也可以停机车，算满方便。, NULL, 6.25#5.62
R0056:S046, 我觉得以咖啡厅来说，价格不算贵。, 价格, 5.5#5.17
R0056:S048, 加上不限时又有插座免费WiFi可使用，环境也不错。, 环境, 5.75#5.25
R0056:S050, 我认为整体CP值还颇高，至于我们点的咖啡跟甜点好不好吃呢，我觉得我们当天喝到的拿铁都满顺口。, CP值#拿铁, 6.5#6.5 6.5#6.0
R0056:S051, 我点的烤榛果拿铁，是我喜欢的味道，喝起来不会腻。, 烤榛果拿铁#烤榛果拿铁, 6.17#5.5 6.0#5.33
R0056:S053, 入喉的咖啡香味是有尾韵的。, 咖啡香味, 6.33#6.33
R0056:S055, 而我们点的肉桂卷和柠檬塔，与咖啡相比之下当然是稍显不突出一些。, 肉桂卷#柠檬塔, 5.0#5.0 5.0#5.0
R0056:S061, 而肉桂卷的口感是有脆度有嚼劲的。, 肉桂卷的口感#肉桂卷的口感, 6.0#5.12 6.0#5.12
R0056:S062, 柠檬塔则是偏酸一点的。, 柠檬塔, 4.88#5.38
R0056:S066, 台中祌咖啡在甜点方面，没有惊艳的感觉，但咖啡是有微微惊艳到的。, 甜点#咖啡, 4.25#5.25 5.75#5.5
R0056:S068, 以咖啡厅的咖啡价位来说也不算太贵。, 咖啡价位, 5.5#5.0
R0056:S069, 我觉得是值得回访的。, NULL, 6.0#5.88
R0056:S072, 台中祌咖啡是不错的选择喔。, 台中祌咖啡, 6.0#6.0
R0057:S010, 不过以价格实在和份量大的因素，颇受附近的大学生欢迎。, 价格#份量, 6.67#5.5 6.5#5.33
R0057:S021, 沙嗲士多有贩售的品项众多。, 品项, 5.33#5.0
R0057:S027, 我个人是蛮推他们的龙须菜。, 龙须菜, 6.12#6.0
R0057:S032, 龙须菜不太好吃。, 龙须菜, 4.0#5.0
R0057:S034, 龙须菜非常开胃。, 龙须菜, 6.17#6.67
R0057:S038, 清炒空心菜份量是2人分的份量，不算小。, 清炒空心菜份量, 5.5#5.0
R0057:S052, 干贝的量不多，所以整碗味道很淡。, 干贝的量#味道, 4.17#5.17 3.83#5.67
R0057:S055, 虽然这碗汤喝起来很普通，但很有居家的感觉。, 汤#汤, 5.0#4.83 5.33#5.33
R0057:S061, 鲜虾云吞汤的味道也不错。, 鲜虾云吞汤的味道, 5.62#5.38
R0057:S067, 每颗鲜虾云吞的份量不小，每碗都有五颗大云吞。, 鲜虾云吞的份量, 6.0#5.5
R0057:S071, 一口咬下，里面的虾子也不少，而且非常爽脆。, 虾子#虾子, 6.25#6.0 6.75#6.88
R0057:S074, 每口都会咬到虾子，吃起来非常有爽感。, 虾子, 7.0#6.88
