ID, Sentence, Aspect, Intensity
R0367:S008, 蝦膏海味濃郁。, 蝦膏海味, 6.67#6.5
R0369:S010, 以用餐氣氛來說真的是滿分。, 氣氛, 6.38#5.88
R0369:S022, 確實香氣豐富。, 香氣, 6.12#5.88
R0369:S029, 相當美味。, NULL, 7.0#6.5
R0369:S037, 外皮也是金黃酥香。, 外皮, 6.75#6.75
R0369:S038, 膠質饒富滋味。, 膠質, 6.0#6.5
R0369:S046, 脂肪格外肥厚。, 脂肪, 6.25#6.12
R0369:S047, 嚼口間更顯肉質油脆。, 肉質, 6.83#6.17
R0369:S049, 這天的鰤魚因為選得很好所以特別好吃。, 鰤魚, 6.75#6.5
R0369:S053, 又有醬汁的淡淡醇香。, 醬汁, 6.5#6.17
R0369:S056, 腹肉香甜。, 腹肉, 6.25#5.38
R0369:S059, 油花豐密的肉質。, 肉質油花, 6.12#5.62
R0369:S064, 和牛牛肋丼飯更是吸引人。, 和牛牛肋丼飯, 6.62#6.25
R0369:S065, 牛肋烤得外頭焦脆。, 牛肋, 6.38#6.0
R0369:S071, 茄肉較有彈性。, 茄肉, 6.0#5.67
R0369:S074, 以酥香的海苔鋪上些許醋飯。, 海苔, 6.12#5.5
R0369:S077, 另外搭配的茶碗蒸也很美味。, 茶碗蒸, 6.62#6.5
R0369:S079, 味道帶有鮮味。, 味道, 6.12#5.62
R0369:S080, 很是美味。, NULL, 7.0#6.75
R0369:S081, 奶酪也做得很有水準。, 奶酪, 6.88#6.12
R0369:S085, 食材挑選上很有水準。, 食材, 6.12#5.75
R0371:S019, 看起份量真的蠻大的。, 份量, 5.83#5.67
R0371:S024, 酸香味蠻夠的。, 酸香味, 6.0#6.17
R0371:S025, 肥腸也很軟嫩。, 肥腸, 6.38#5.62
R0371:S034, 另外還有爽脆的豌豆。, 豌豆, 6.67#6.33
R0372:S012, 整體肉質沒話說。, 肉質, 6.0#5.33
R0373:S040, 品項又豐富。, 品項, 5.88#5.5
R0375:S030, 但醬油我蠻喜歡的。, 醬油, 6.25#6.12
R0375:S039, 炊飯也非常有香氣喔。, 炊飯, 6.5#6.5
R0375:S053, 肉質還不錯。, 肉質, 5.88#5.5
R0378:S016, 肉質稍乾。, 肉質, 4.5#4.5
R0378:S017, 滋味較淡。, 滋味, 4.67#5.17
R0378:S018, 香料烤雞相對夠味。, 香料烤雞, 7.12#6.75
R0378:S024, 起司紮實。, 起司, 5.88#5.5
R0378:S039, 餅身軟中帶Ｑ。, 餅身, 6.5#6.33
R0378:S048, 喝起來很順口。, NULL, 6.2#5.8
R0000:S013, 花月嵐的座位還蠻多的。, 花月嵐的座位, 5.62#4.88
R0000:S017, 這樣用餐起來也感覺自在很多。, NULL, 6.17#6.33
R0000:S018, 入座後店員會主動詢問是否需要生大蒜與辣韭菜。, 店員, 5.62#5.0
R0000:S019, 辣韭菜吃起來有點偏鹹。, 辣韭菜, 4.25#4.75
R0000:S021, 我點的是大蒜拳骨拉麵，一看就知道有滿滿的蒜香撲鼻而來。, 大蒜拳骨拉麵, 6.33#6.5
R0000:S022, 雖然湯頭濃重了一些。, 湯頭, 5.17#5.5
R0000:S023, 不過他們這種道地的拉麵我真的很愛，再配上軟嫩的叉燒與脆爽的筍干。, 拉麵#拉麵#叉燒#筍干, 6.0#5.25 6.75#6.5 6.0#5.25 6.0#5.25
R0000:S026, 雖然這項的價格較貴一些，但叉燒也多了幾片。, 價格#叉燒, 4.62#5.12 6.12#5.5
R0000:S028, 所以吃起來應該會更滿足一些。, NULL, 6.5#6.33
R0000:S032, 湯頭一樣濃厚且蒜味十足。, 湯頭#湯頭, 6.5#6.25 6.5#6.25
R0000:S042, 不過餃子跟炸雞吃起來就稍微普通一些了。, 餃子#炸雞, 4.67#5.17 4.67#5.17
R0000:S045, 以價格來說也不算到太貴。, 價格, 5.62#5.5
R0000:S047, 雖然整體來說口味較重了一些。, 口味, 4.5#4.67
R0000:S048, 不過偶爾吃吃他們家的拉麵感覺還是覺得不錯的。, 拉麵, 6.0#5.5
R0001:S008, 用餐環境非常高雅。, 用餐環境, 7.5#6.33
R0001:S010, 雅閣XO醬沾什麼都好吃。, 雅閣XO醬, 6.5#6.25
R0001:S012, 吃完再跟服務生拿，他還很大器拿了2盤來。, 服務生, 6.0#6.12
R0001:S016, 乳豬已處理完全沒有肥肥油脂。, 乳豬, 6.5#6.25
R0001:S017, 皮超級脆。, 皮, 6.88#6.75
R0001:S020, 雞肉超級嫩，皮也很脆。, 雞肉#皮, 6.88#6.88 6.38#6.0
R0001:S023, 大家吃完都對這脆皮雞讚不絕口。, 脆皮雞, 7.5#7.38
R0001:S025, 黑松露蟹肉蘿蔔絲酥是好吃的, 黑松露蟹肉蘿蔔絲酥, 6.5#6.12
R0001:S030, 這炒飯味道比較淡。, 炒飯味道, 4.8#5.2
R0001:S032, 雅閣推薦必點脆皮雞燒味拼盤, 脆皮雞燒味拼盤, 6.75#6.62
R0001:S033, 脆皮海皇腸粉XO醬實在太好吃，帶一瓶回家。, 脆皮海皇腸粉XO醬, 7.4#7.5
R0002:S001, 其中泡系湯頭很多人推薦。, 泡系湯頭, 6.12#5.62
R0002:S005, 味道與口感都是舒服的。, 味道#口感, 6.0#5.25 6.0#5.25
R0002:S006, 叉燒麵、糖心蛋也都表現得很好。, 叉燒麵#糖心蛋, 7.0#6.38 7.0#6.38
R0002:S007, 是好吃的拉麵無誤。, 拉麵, 6.62#6.25
R0007:S008, 整體用餐環境雖然比較精小。, 用餐環境, 5.12#5.25
R0007:S009, 但服務人員的服務可以給五顆星。, 服務人員, 7.75#7.38
R0007:S010, 有些主餐將泰式和西式做結合挺有創意的。, 主餐, 6.12#6.0
R0007:S014, 因為是假日的關係，我們點了些豪飽餐系列，實在是飽到不要不要的。, 豪飽餐系列, 6.75#6.5
R0007:S020, 海鮮拌泡麵滿滿的生菜與海鮮料。, 生菜#海鮮料, 6.38#5.88 6.38#5.88
R0007:S022, 泰式奶茶店家使用椰子殼造型的杯子，喝起來甜甜的滋味彷彿置身於泰國一樣。, 泰式奶茶, 6.0#5.33
R0007:S025, 推薦大家可以到泰之初品嘗看看相當特別的泰式早午餐。, 泰之初#泰式早午餐, 6.83#5.83 6.33#6.0
R0011:S004, 2023年必吃的糖葫蘆就在這啦。, 糖葫蘆, 6.9#6.7
R0011:S007, 實在很難想像在板橋寸土寸金的地段還有這超高CP值的糖葫蘆店。, 糖葫蘆店, 6.88#6.88
R0011:S018, 價格真的是超便宜。, 價格, 7.0#7.0
R0011:S039, 現在這年代鳥來伯糖葫蘆還只要25元，真的是超級佛心。, 糖葫蘆, 6.83#6.5
R0012:S020, 由於店內座位不多。, 座位, 4.5#5.0
R0012:S022, 自家製的番茄乾酸香濃郁。, 番茄乾, 6.38#6.0
R0012:S024, 是很開胃的小菜。, 小菜, 6.5#6.38
R0012:S039, 而麵條不太好咬。, 麵條, 4.3#5.0
R0013:S004, 裝潢簡單，內用座位不多。, 裝潢#座位, 5.38#5.12 4.5#4.62
R0013:S013, 雞腿肉不錯有入味。, 雞腿肉#雞腿肉, 6.12#5.38 6.12#5.5
R0013:S015, 杏鮑菇感覺沒什麼味道。, 杏鮑菇, 4.0#4.83
R0013:S016, 炸豬排很有厚度。, 炸豬排, 6.5#5.8
R0013:S022, 咖哩與主食料理都不錯。, 咖哩#主食料理, 6.12#5.5 6.12#5.5
R0013:S023, 炸豬排美味。, 炸豬排, 6.5#5.5
R0015:S025, 最讓我驚艷的就是草莓。, 草莓, 6.17#5.83
R0015:S028, 海綿蛋糕的口感比較平凡。, 海綿蛋糕的口感, 5.0#4.88
R0015:S029, 但是不會有我擔心出現乾澀或過濕的狀況，算是表現得中規中矩。, NULL, 5.25#5.0
R0015:S031, 草莓大福份量很大。, 草莓大福份量, 6.12#5.75
R0015:S034, 裡頭的草莓不僅大顆又香甜。, 草莓#草莓, 6.38#5.75 6.5#5.88
R0015:S035, 四周的紅豆餡也不會太甜。, 紅豆餡, 6.0#5.5
R0015:S037, 這份不帶任何期待的草莓三明治，反而意外覺得美味。, 草莓三明治, 6.83#6.5
R0015:S039, 吐司的質地偏乾。, 吐司的質地, 4.5#5.33
R0017:S008, 將平房漆上鮮豔的色彩，大膽又活潑的配色，讓人感覺到處處是驚喜。, NULL, 6.5#6.75
R0017:S013, 座位數相當多。, 座位數, 6.67#6.33
R0017:S018, 整個園區就是充滿綠意。, 園區, 6.2#5.9
R0017:S020, 餐點的種類相當多。, 餐點的種類, 6.2#5.9
R0017:S021, 光是Pizza口味就有很多。, Pizza口味, 6.38#6.38
R0017:S030, 甜中帶鹹香，相當的好吃。, NULL#NULL, 6.25#5.88 5.88#5.12
R0017:S037, 麵條Q彈好吃，搭配的白醬相當濃郁。, 麵條#麵條#白醬, 6.12#5.38 6.12#5.5 6.12#5.5
R0019:S007, 馬頭魚的外皮煎得香酥脆，肉質細嫩像豆腐般綿密。。, 馬頭魚的外皮#肉質, 6.67#6.0 6.83#6.5
R0019:S010, 紅喉的肉質也軟嫩，但比馬頭魚更多一點Q彈口感。, 紅喉的肉質#紅喉的肉質, 6.12#5.12 6.25#5.5
R0019:S014, 可惜太鹹。, NULL, 4.0#5.5
R0020:S004, 氣氛也不錯，走精緻路線(非高檔)。, 氣氛#氣氛, 6.0#5.33 6.17#5.5
R0020:S005, 但整體還是CP值很高的。, CP值, 7.0#6.88
R0020:S010, 味道調味雖然多一些些，但肉質非常好。, 味道#調味#肉質, 4.88#5.0 4.88#5.0 6.88#6.0
R0020:S014, 雞腿排好吃，沒有一絲的雞腥味。, 雞腿排, 6.33#5.5
R0020:S015, 明蝦雖然沒有到非常大尾，但是肉質不錯又新鮮，蝦頭很貼心的幫忙脫殼了。, 明蝦#肉質#肉質#NULL, 4.25#5.0 6.0#5.0 6.25#6.5 6.5#6.25
R0021:S010, 肉質細緻，魚剌少。, 肉質#魚剌, 6.62#6.5 6.88#6.5
R0021:S012, 魚皮有著淡淡柚子香氣。, 魚皮, 6.33#6.0
R0021:S020, 海蝦特別的鮮美。, 海蝦, 6.33#6.17
R0021:S026, 肉質超級細嫩又鮮甜。, 肉質#肉質, 6.75#6.5 6.38#5.62
R0021:S031, 伯爵紅茶很香。, 伯爵紅茶, 6.17#6.5
R0021:S032, 葡萄有挑過，葡萄皮不苦澀。, 葡萄皮, 5.62#5.5
R0021:S033, 果肉也不會死甜有葡萄本身的香氣。, 果肉, 6.83#6.33
R0021:S034, 葡萄雖然不到日本麝香葡萄等級，但這個已經非常優秀了。, 葡萄, 7.0#7.12
R0023:S008, 沒想到這薯條很好吃欸。, 薯條, 6.33#6.0
R0023:S009, 削得得這麼長口感也變好了。, 口感, 6.5#6.5
R0023:S010, 我是覺得這薯條比普通尺寸的好吃，有來逛羅東夜市的同學可以吃吃看唷。, 薯條, 6.5#6.25
R0024:S005, 室內用餐空間也很大。, 用餐空間, 6.17#6.33
R0024:S013, 雞肉肉質紮實。, 雞肉肉質, 6.12#5.5
R0024:S014, 雞胸處澀而不乾。, 雞胸, 5.83#5.17
R0024:S023, 不死鹹的花生，單吃下飯都很過癮。, 花生#花生, 5.83#5.33 6.5#6.5
R0024:S025, 豬肉軟嫩不乾硬。, 豬肉#豬肉, 6.67#5.5 6.33#5.33
R0024:S030, 店家上菜十分迅速。, 上菜, 6.33#6.33
R0024:S032, 最後繾綣掛念的，卻是五味花生的滋味。, 五味花生的滋味, 7.25#7.12
R0025:S005, 因為客人很多，位子其實都蠻擁擠的。, 位子, 4.25#4.62
R0025:S009, 上座後還等了很久的一下，真的很慢。, NULL, 3.5#6.33
R0025:S014, 不過店員都很客氣。, 店員, 6.5#6.25
R0025:S017, 排骨覺得不差拉。, 排骨, 5.5#5.0
R0025:S018, 菜飯的部分其實不錯。, 菜飯, 6.12#6.25
R0025:S019, 炸豆腐不賴。, 炸豆腐, 5.67#5.83
R0025:S022, 滷肉也不錯吃。, 滷肉, 6.38#5.88
R0025:S023, 很有誠意的菜飯。, 菜飯, 6.67#6.17
R0025:S024, 炸豆腐不錯吃。, 炸豆腐, 6.25#6.38
R0025:S025, 炸豆腐好好吃。, 炸豆腐, 6.75#6.0
R0026:S001, 旱溪夜市必買美食-肉桂吉拿棒。, 肉桂吉拿棒, 7.38#7.38
R0026:S002, 肉桂吉拿棒的口味有多種。, 肉桂吉拿棒的口味, 6.38#5.62
R0026:S006, 克莉斯汀大推大推再大推，很少有店家可以讓克莉斯汀回購N次的。, 店家, 6.75#6.5
R0026:S009, 還有多種口味可以選。, 口味, 5.33#5.17
R0026:S010, 克莉斯汀每次必吃的就是肉桂吉拿棒。, 肉桂吉拿棒, 7.0#6.9
R0026:S011, 那香氣逼人讓人無法抗拒啊。, NULL#NULL, 6.5#5.83 6.67#6.5
R0026:S024, 難怪每次去每次排隊，它真的值得花十分鐘等待的美食。, NULL, 7.0#6.0
R0026:S026, 克莉斯汀真誠推薦，一定要嚐看看的。, NULL, 6.5#5.83
R0028:S004, 去程買了一次，回程又再買了次XD，真的蠻推的。, NULL, 6.62#6.25
R0028:S006, 麵包外層酥脆好吃。, 麵包外層#麵包外層, 6.5#6.0 6.67#6.0
R0028:S007, 內饀的靈魂醃蘿蔔處理得很好。, 醃蘿蔔, 6.0#5.38
R0028:S009, 肉覺得弱了一點。, 肉, 4.5#4.62
R0028:S023, 醃蘿蔔爽脆，增加了口感，平衡肉與香菜的味道, 醃蘿蔔, 6.75#6.38
R0028:S024, 香脆大蒜麵包吃到一半覺得太好吃，必須要吃一下。, 香脆大蒜麵包, 6.8#6.2
R0028:S026, 覺得他加的起司吃不出味道，感覺可以不用加。, 起司#起司, 3.83#5.67 4.0#4.83
R0030:S013, 進門時無人招呼。, NULL, 4.12#5.5
R0030:S022, 灑上大量油蔥酥為特色，但只覺得有些妨礙口感。, 油蔥酥, 4.0#4.83
R0030:S026, 湯頭偏淡，不是很喜歡。, 湯頭#湯頭, 4.25#4.75 4.0#5.0
R0030:S033, 小卷新鮮度尚可，大腸無臊味淡切得偏小塊。, 小卷新鮮度#大腸#大腸, 5.0#5.0 5.0#5.0 4.0#5.0
R0030:S034, 鴨肉丸彈而有味，肉羹偏軟無特色。, 鴨肉丸#肉羹#肉羹, 6.5#6.5 4.5#5.0 4.0#4.5
R0030:S040, 麵線有免費附一杯紅茶，甜度溫和茶味淡。, 紅茶#紅茶, 5.5#5.0 5.25#5.0
R0030:S042, 這天造訪後，對老闆娘的親切印象比餐飲深。, 老闆娘, 6.62#6.0
R0031:S003, 夜深人靜時突然想吃肉，來這裡就對了。, NULL, 6.25#6.0
R0031:S009, 座位安排不會太擁擠。, 座位, 5.75#5.0
R0031:S010, 老公點了特級雪花沙朗牛排，這樣一份肉比我的手掌大一些。, 特級雪花沙朗牛排, 6.33#6.17
R0031:S011, 可惜的是蒜片沒有煎得恰恰。, 蒜片#蒜片, 3.83#5.5 4.0#5.33
R0031:S016, 平常也很難得可以吃到一大塊的松阪豬，整塊的吃起來很爽。, 松阪豬, 6.83#6.83
R0031:S017, 吃得到松阪豬脆脆的口感，配上玫瑰鹽很讚。, 松阪豬#松阪豬, 6.33#6.0 6.67#6.33
R0031:S018, 熟度跟份量我覺得剛好。, 熟度#份量, 5.5#5.0 5.5#5.0
R0031:S019, 我個人蠻喜歡松阪豬，直接吃就很好吃。, 松阪豬#松阪豬, 7.0#6.0 7.0#6.5
R0031:S022, 濃湯就是最普通的那種，不需要期待什麼。, 濃湯, 4.83#5.0
R0032:S016, 以價位來說真的蠻佛心的呀。, 價位, 6.5#5.83
R0032:S023, 咖哩的味道偏淡一些些，裡面也沒有其他料。, 咖哩的味道#咖哩, 4.75#5.5 4.0#5.75
R0032:S026, 肉質雖然也是偏硬一點點。, 肉質, 4.67#5.0
R0032:S033, 雖然理論上薯條應該沒多特別，但意外地覺得他們炸得還算蠻好吃的, 薯條, 6.12#6.0
R0032:S034, 蜂蜜紅茶則非常難喝，有股臭味，而且又超貴。, 蜂蜜紅茶#蜂蜜紅茶#蜂蜜紅茶, 2.0#7.0 1.5#6.5 3.25#6.75
R0032:S040, 其實CP值真的還算是挺高的。, CP值, 6.5#6.25
R0034:S005, 餛飩都是店內手工包的，口感和味道真的是不錯。, 口感#味道, 6.5#6.67 6.5#6.67
R0034:S008, 陳古早味小吃店的小菜也不錯吃。, 小菜, 5.67#5.33
R0034:S009, 滷蛋、油豆腐都不錯，但豬頭皮吃起來有點噁心。, 滷蛋#油豆腐#豬頭皮, 6.25#6.25 6.25#6.25 3.25#6.5
R0034:S018, 小菜種類還滿多選擇的。, 小菜種類, 5.67#5.33
R0034:S019, 小菜還真是不錯吃，味道鹹香夠味。, 小菜#味道, 6.5#6.25 6.5#6.25
R0034:S023, 味道感覺比較平淡一些。, 味道, 4.5#5.0
R0034:S024, 意麵口感Q彈，份量也算多，餛飩還滿好吃的。, 意麵口感#份量#餛飩, 6.5#6.17 6.0#5.83 6.33#6.17
R0036:S005, 日本和牛也不錯吃。, 日本和牛, 6.25#5.5
R0036:S007, 這次吃下來我覺得滿不錯的欸，是好吃的燒肉店。, 燒肉店#燒肉店, 6.0#5.5 6.0#6.0
R0037:S010, 我帶他來武藏小杉站的豚山吃了一碗拉麵，但感覺似乎沒有很滿意。, 拉麵, 3.8#5.2
R0037:S043, 這碗迷你拉麵可一點都不迷你，份量頗足。, 份量, 6.67#5.5
R0037:S070, 單喝一口湯，發現超級鹹。, 湯, 3.5#6.33
R0037:S079, 叉燒毫無腥味，醬香十足，鹹度剛好。, 叉燒#醬香#鹹度, 6.5#6.33 6.67#6.33 6.17#6.0
R0038:S005, 店面的裝潢很輕鬆簡單。, 裝潢, 6.0#5.75
R0038:S014, 吃到剝掉脆皮的金錢蝦餅手舞足蹈，非常喜歡。, 金錢蝦餅, 7.25#7.12
R0038:S020, 另外楊桃豆沙拉也是我很喜歡的一道。, 楊桃豆沙拉, 6.83#6.5
R0038:S024, 金錢蝦餅的蝦肉豐美有彈性。, 蝦肉#蝦肉, 6.38#5.88 6.38#5.88
R0038:S030, 河粉是比較濕黏且甜的口味，比較不合我胃口。, 河粉, 4.0#6.0
R0038:S032, 咖哩豬肉毫無特色。, 咖哩豬肉, 3.5#5.0
R0038:S033, 芒果糯米與香蕉煎餅，我認為都是必吃的甜點。, 芒果糯米#香蕉煎餅, 6.9#6.8 6.9#6.8
R0038:S041, 我覺得脆皮炒芥蘭也讓人眼睛為之一亮。, 脆皮炒芥蘭, 6.83#7.0
R0038:S042, 而椰漿雞湯無論是炎熱的夏天或是像這樣的冬天來一碗都很對味。, 椰漿雞湯, 6.5#6.5
R0038:S043, 兩次的印象都讓我對Zaap非常好。, Zaap, 7.0#7.17
R0039:S005, 這家蔚稻食堂的炸豬排不簡單。, 炸豬排, 6.5#7.0
R0039:S029, 那首先我絕對會推薦這家的招牌，炸豬排炒飯，一吃你真的會成主顧我跟你說。, 炸豬排炒飯, 6.83#6.17
R0039:S035, 真的很是美味。, NULL, 7.12#6.62
R0039:S047, 這家的炒飯是我喜歡的鹹度味道。, 炒飯, 6.5#6.0
R0039:S049, 小菜的量給的很是豐富，滿滿像一座小山一樣。, 小菜的量#小菜的量, 7.0#6.5 7.25#6.0
R0039:S059, 再來就是翻桌率還滿快的。, 翻桌率, 6.25#5.62
R0039:S066, 但這家店僅需要$165就可以吃到美味的炸豬排炒飯，真的很便宜。, 炸豬排炒飯#炸豬排炒飯, 6.5#6.0 6.25#6.25
R0039:S068, 這家是如果聚餐我會推薦再訪的餐廳。, 餐廳, 7.38#6.62
R0041:S021, 波士頓派即使不搭配茶飲或熱咖啡食用，也不會覺得太甜膩。, 波士頓派, 6.17#6.17
R0041:S029, 經典的原味波士頓派，實在是怎麼吃也不會膩。, 原味波士頓派, 6.33#5.5
R0041:S037, 裡頭滿滿的芋頭泥內餡。, 芋頭泥, 6.0#5.12
R0041:S039, 而且還能吃到芋頭的顆粒感，越嚼越香甜。, 芋頭, 6.25#5.75
R0044:S007, 老周鹹酥雞龜山店 菜單品項沒有想像多。, 菜單品項, 4.17#5.33
R0044:S013, 他個人覺得脆皮雞排，算是蠻多汁JUICY。, 脆皮雞排, 6.67#6.5
R0044:S025, 魷魚炸蠻新鮮可口，也有吃到魷魚本身的鮮味。, 魷魚#魷魚, 6.33#5.67 6.67#6.0
R0044:S030, 老周冷泡茶(無糖)35元▼就是好喝的茶，不會澀。, 老周冷泡茶#老周冷泡茶, 6.5#6.0 6.5#5.88
R0044:S032, 祖傳無骨鹹酥雞蠻大塊又很多汁嫩口味美。, 祖傳無骨鹹酥雞#祖傳無骨鹹酥雞#祖傳無骨鹹酥雞, 6.5#6.0 6.67#5.67 7.0#5.67
R0044:S039, 不過一樣沒有油耗味，也是清爽的風格。, NULL#NULL, 5.62#5.12 6.0#5.38
R0044:S047, 這個超好吃，我個人之後去買會想點兩份。, NULL, 7.5#7.5
R0044:S049, 小結雖然份量算是不多，價格也不算很便宜，但用料實在。, 份量#價格#用料, 4.25#4.75 4.25#5.75 6.0#5.0
R0044:S052, 吃得出來食材新鮮。, 食材, 6.62#6.38
R0044:S056, 食材本身大推。, 食材, 6.75#6.75
R0046:S009, 圓滾滾的章魚燒上淋上白醬後再點綴一撮松露，香氣四溢。, 章魚燒, 6.25#5.88
R0046:S018, 章魚燒吃起來真的很棒，口味非常獨特。, 章魚燒#口味, 6.83#6.67 6.33#7.17
R0046:S019, 雖然價格跟一般章魚燒比起來較貴，但是他值得這個價錢。, 價格#章魚燒, 4.25#4.75 6.5#4.75
R0047:S001, 真材實料，喝起來非常舒服，喝的到食材的用心。, NULL, 6.88#6.5
R0048:S039, 我最喜歡花椰菜跟蘆筍。, 花椰菜#蘆筍, 7.75#7.38 7.75#7.38
R0049:S009, 是冬天和朋友家人聚餐的好去處。, NULL, 5.83#5.5
R0050:S012, 我很喜歡的是他這邊的魚湯。, 魚湯, 7.0#6.75
R0050:S014, 老闆很貼心的幫你把骨頭拿掉了。, 老闆, 6.5#6.25
R0050:S015, 有些人不喜歡深海魚因為怕腥味太重，但這間完全不會腥。, 深海魚, 6.25#6.0
R0053:S004, 店面不大，裡面位置也不多。, 店面#位置, 4.5#4.83 4.5#4.83
R0053:S013, 酸辣粉很Q，整體味道不錯。, 酸辣粉#味道, 6.5#6.5 6.5#6.0
R0053:S015, 重慶小麵吃起來也不會太鹹。, 重慶小麵, 5.7#5.7
R0053:S018, 但這樣還蠻開胃，讓人一口接一口的吃。, NULL, 6.17#6.0
R0053:S019, 最後就是不錯的酸辣粉店，但價格就高一點點。, 酸辣粉店#價格, 6.0#5.75 4.75#5.0
R0054:S021, 最受歡迎的薯泥起司我反而覺得表現平平。, 薯泥起司, 5.0#5.0
R0055:S009, 湯頭味道很足。, 湯頭味道, 6.38#6.38
R0055:S012, 大腸有嚼勁味淡無臊。, 大腸#大腸#大腸, 5.5#5.25 5.25#5.25 5.25#5.0
R0056:S001, 台中祌咖啡簡約的裝潢是現在的人很喜愛的風格。, 裝潢, 6.25#6.0
R0056:S002, 不管是店外或店內都超好拍網美照。, 店外#店內, 6.88#7.0 6.88#7.0
R0056:S003, 喜歡拍美照又喜歡喝咖啡的人，很推薦可以來這家台中祌咖啡。, 台中祌咖啡, 6.5#6.5
R0056:S020, 整體氣氛滿舒服的。, 氣氛, 6.5#6.25
R0056:S022, 可以停上幾台汽車，也可以停機車，算滿方便。, NULL, 6.25#5.62
R0056:S046, 我覺得以咖啡廳來說，價格不算貴。, 價格, 5.5#5.17
R0056:S048, 加上不限時又有插座免費WiFi可使用，環境也不錯。, 環境, 5.75#5.25
R0056:S050, 我認為整體CP值還頗高，至於我們點的咖啡跟甜點好不好吃呢，我覺得我們當天喝到的拿鐵都滿順口。, CP值#拿鐵, 6.5#6.5 6.5#6.0
R0056:S051, 我點的烤榛果拿鐵，是我喜歡的味道，喝起來不會膩。, 烤榛果拿鐵#烤榛果拿鐵, 6.17#5.5 6.0#5.33
R0056:S053, 入喉的咖啡香味是有尾韻的。, 咖啡香味, 6.33#6.33
R0056:S055, 而我們點的肉桂捲和檸檬塔，與咖啡相比之下當然是稍顯不突出一些。, 肉桂捲#檸檬塔, 5.0#5.0 5.0#5.0
R0056:S061, 而肉桂捲的口感是有脆度有嚼勁的。, 肉桂捲的口感#肉桂捲的口感, 6.0#5.12 6.0#5.12
R0056:S062, 檸檬塔則是偏酸一點的。, 檸檬塔, 4.88#5.38
R0056:S066, 台中祌咖啡在甜點方面，沒有驚豔的感覺，但咖啡是有微微驚豔到的。, 甜點#咖啡, 4.25#5.25 5.75#5.5
R0056:S068, 以咖啡廳的咖啡價位來說也不算太貴。, 咖啡價位, 5.5#5.0
R0056:S069, 我覺得是值得回訪的。, NULL, 6.0#5.88
R0056:S072, 台中祌咖啡是不錯的選擇喔。, 台中祌咖啡, 6.0#6.0
R0057:S010, 不過以價格實在和份量大的因素，頗受附近的大學生歡迎。, 價格#份量, 6.67#5.5 6.5#5.33
R0057:S021, 沙嗲士多有販售的品項眾多。, 品項, 5.33#5.0
R0057:S027, 我個人是蠻推他們的龍鬚菜。, 龍鬚菜, 6.12#6.0
R0057:S032, 龍鬚菜不太好吃。, 龍鬚菜, 4.0#5.0
R0057:S034, 龍鬚菜非常開胃。, 龍鬚菜, 6.17#6.67
R0057:S038, 清炒空心菜份量是2人分的份量，不算小。, 清炒空心菜份量, 5.5#5.0
R0057:S052, 干貝的量不多，所以整碗味道很淡。, 干貝的量#味道, 4.17#5.17 3.83#5.67
R0057:S055, 雖然這碗湯喝起來很普通，但很有居家的感覺。, 湯#湯, 5.0#4.83 5.33#5.33
R0057:S061, 鮮蝦雲吞湯的味道也不錯。, 鮮蝦雲吞湯的味道, 5.62#5.38
R0057:S067, 每顆鮮蝦雲吞的份量不小，每碗都有五顆大雲吞。, 鮮蝦雲吞的份量, 6.0#5.5
R0057:S071, 一口咬下，裡面的蝦子也不少，而且非常爽脆。, 蝦子#蝦子, 6.25#6.0 6.75#6.88
R0057:S074, 每口都會咬到蝦子，吃起來非常有爽感。, 蝦子, 7.0#6.88
