ID, Sentence, Aspect, Valence_Mean, Arousal_Mean
R1533:S000, 餐点好吃。, 餐点, 5.88, 5.50
R1533:S007, 和牛处理的不错。, 和牛, 6.00, 5.50
R1533:S009, 生蚝味浓郁。, 生蚝味, 6.00, 5.50
R1533:S011, 生蚝味道很好。, 生蚝味道, 6.17, 5.50
R1534:S006, 鲍鱼是好吃的。, 鲍鱼, 6.00, 5.50
R1535:S003, 整个餐厅环境让人非常舒服。, 餐厅环境, 6.62, 6.12
R1535:S004, 餐厅服务人员服务很好。, 餐厅服务人员服务, 6.50, 6.38
R1537:S006, 龙虾汤超级咸。, 龙虾汤, 3.75, 5.25
R1539:S003, 前菜的普罗旺斯炖菜好吃。, 普罗旺斯炖菜, 6.75, 6.12
R1539:S005, 蟹肉满满。, 蟹肉, 6.25, 5.88
R1539:S006, 旁边的沾酱好吃。, 沾酱, 5.83, 5.83
R1539:S014, 烤饭团不错。, 烤饭团, 5.75, 5.00
R1539:S017, 蘑菇浓汤顺口。, 蘑菇浓汤, 5.88, 5.38
R1539:S018, 朋友的香菇鸡汤也非常好喝。, 香菇鸡汤, 7.17, 6.67
R1539:S021, 焦糖布丁很好吃。, 焦糖布丁, 6.88, 6.62
R1539:S023, 香草很浓郁。, 香草, 6.00, 5.75
R1539:S026, 前菜很好吃。, 前菜, 6.33, 6.00
R1540:S003, 餐点很美味。, 餐点, 6.88, 6.38
R1540:S004, 不仅食材新鲜。, 食材, 5.88, 5.38
R1541:S002, 龙虾肉质软嫩。, 龙虾肉质, 6.00, 5.25
R1541:S004, 牛肉肉质极差。, 牛肉肉质, 2.50, 6.50
R1542:S002, 沙拉份量偏少。, 沙拉份量, 4.75, 5.38
R1542:S003, 浓汤味道很香浓。, 浓汤味道, 6.17, 5.33
R1542:S004, 鸡汤就显得很清淡。, 鸡汤, 3.75, 6.50
R1542:S005, 土鸡肉不易咬烂。, 土鸡肉, 4.12, 4.50
R1542:S007, 牛排味道不错。, 牛排味道, 5.75, 5.38
R1542:S008, 金箔炖饭香气浓郁。, 金箔炖饭香气, 6.12, 5.38
R1543:S009, 起司松露炖饭很美味。, 起司松露炖饭, 6.75, 6.50
R2828:S002, 牛肉堡真的是很厉害，牛肉非常的软嫩。, 牛肉堡, 6.67, 6.50
R2828:S002, 牛肉堡真的是很厉害，牛肉非常的软嫩。, 牛肉, 6.67, 6.67
R2828:S006, 面包也很厉害，非常的松软。, 面包, 6.92, 6.58
R2829:S003, 面包烤的酥脆酥脆口感很好，实在赞。, 面包, 6.75, 7.00
R2829:S003, 面包烤的酥脆酥脆口感很好，实在赞。, 口感, 6.50, 6.00
R2829:S005, 牛肉也好吃，整体口感还算不错噢。, 牛肉, 6.00, 5.33
R2829:S005, 牛肉也好吃，整体口感还算不错噢。, 口感, 5.67, 5.50
R2829:S006, 配菜选择沙拉，新鲜好吃，份量刚刚好。, 沙拉, 6.88, 6.38
R2829:S006, 配菜选择沙拉，新鲜好吃，份量刚刚好。, 份量, 6.00, 5.75
R2829:S009, 整体来说口味值得推荐。, 口味, 6.50, 6.25
R2830:S000, 炸鱿鱼我最喜欢的商品，酥脆的口感跟酱的搭配加上柠檬酸酸的很开胃。, 炸鱿鱼, 6.67, 6.39
R2830:S003, 如果喜欢吃甜的也推荐苹果肉桂松饼。, 苹果肉桂松饼, 6.50, 5.67
R2830:S007, 太阳蛋煎的非常漂亮。, 太阳蛋, 7.00, 6.75
R2830:S010, 南瓜浓汤非常的南瓜，纯南瓜很稠，我自己很喜欢。, 南瓜浓汤, 6.38, 5.88
R2830:S015, 所以觉得就是一个不错的汉堡。, 汉堡, 5.62, 5.38
R2830:S016, 薯条是里面有一点薯泥的美式薯条，就是好吃的薯条。, 薯条, 6.12, 5.62
R2831:S000, 很值得推荐的美式餐厅，首推是花生奶酪牛肉堡，花生酱很好吃。, 美式餐厅, 6.75, 6.25
R2831:S000, 很值得推荐的美式餐厅，首推是花生奶酪牛肉堡，花生酱很好吃。, 花生奶酪牛肉堡, 6.50, 6.00
R2831:S000, 很值得推荐的美式餐厅，首推是花生奶酪牛肉堡，花生酱很好吃。, 花生酱, 6.75, 6.25
R2831:S001, 汉堡的面包皮香且脆。, 面包皮, 5.75, 5.38
R2831:S002, 牛肉汉堡排也是既香口感也好。, 牛肉汉堡排, 5.88, 5.38
R2831:S002, 牛肉汉堡排也是既香口感也好。, 口感, 5.88, 5.38
R2831:S003, 一口咬下去是真的非常好吃。, NULL, 7.33, 7.00
R2831:S006, 花生酱脆鸡堡就稍没那么推了点。, 花生酱脆鸡堡, 4.62, 5.12
R2831:S007, 虽然炸鸡跟花生酱分开吃都不错。, 炸鸡, 5.75, 5.50
R2831:S007, 虽然炸鸡跟花生酱分开吃都不错。, 花生酱, 5.75, 5.50
R2831:S012, 英式早餐里面有焗豆凤梨炒菇培根香肠吐司蛋两颗跟薯块，很丰盛。, 英式早餐, 6.50, 6.00
R2831:S018, 整体来说食物的部分都很好吃，内用环境也很舒适，座位数不算太多。, 食物, 6.75, 6.25
R2831:S018, 整体来说食物的部分都很好吃，内用环境也很舒适，座位数不算太多。, 内用环境, 6.50, 6.00
R2831:S018, 整体来说食物的部分都很好吃，内用环境也很舒适，座位数不算太多。, 座位数, 5.25, 5.00
R2832:S000, 上餐速度无比的慢，就算提早点餐来之后还是等了好一阵子。, 上餐速度, 3.38, 7.00
R2832:S003, 今天点的是焦糖洋葱蓝奶酪牛肉堡，不油腻味道很不错。, 焦糖洋葱蓝奶酪牛肉堡, 5.75, 5.25
R2832:S003, 今天点的是焦糖洋葱蓝奶酪牛肉堡，不油腻味道很不错。, 味道, 6.25, 6.25
R2832:S004, 今日副餐点的是香煎薯饼，煎的有点黑。, 香煎薯饼, 4.10, 5.00
R2832:S006, 但里面的马铃薯没有熟完全，还蛮油的有点可惜。, 马铃薯, 5.12, 5.50
R2832:S012, 这间餐厅没有什么让我觉得特别惊艳的。, 餐厅, 4.88, 5.25
R2833:S000, 这次点了花生酱牛肉堡好吃。, 花生酱牛肉堡, 6.00, 5.50
R2833:S001, 酥炸生蚝堡，炸生蚝好吃。, 炸生蚝, 6.50, 5.67
R2833:S004, 鲜虾弹牙不错吃。, 鲜虾, 5.88, 5.50
R2833:S005, 但整体搭配起来，不是我喜欢的口味。, 口味, 3.62, 5.12
R2833:S007, 但份量不小，加上两片吐司，有点撑的感觉。, 份量, 5.67, 5.50
R2833:S009, 马铃薯选项很多，薯条、薯饼、薯泥都有。, 马铃薯选项, 6.17, 5.67
R2833:S013, 薯饼蛮有特色的，薯条不错吃。, 薯饼, 6.00, 5.75
R2833:S013, 薯饼蛮有特色的，薯条不错吃。, 薯条, 6.00, 5.75
R2833:S014, 推荐大家来享用美式餐点。, 美式餐点, 6.17, 5.83
R2834:S000, 汉堡非常美味，咬下去外皮酥脆的同时。, 汉堡, 6.50, 6.25
R2834:S000, 汉堡非常美味，咬下去外皮酥脆的同时。, 外皮, 6.50, 6.38
R2834:S002, 面包本体却仍有蓬松的口感，不会干涩。, 面包, 6.25, 5.92
R2834:S023, 虽然价格不便宜，但是会非常愿意回访的一间餐厅。, 价格, 4.25, 5.00
R2834:S023, 虽然价格不便宜，但是会非常愿意回访的一间餐厅。, 餐厅, 6.75, 6.75
R2835:S001, 建议先单点，因为主食的份量大。, 主食的份量, 5.62, 5.25
R2835:S003, 虽然吃到后面会有些腻。, NULL, 4.38, 5.25
R2835:S007, 南瓜味道很入味，就是有点糊。, 南瓜味道, 6.50, 6.33
R2835:S007, 南瓜味道很入味，就是有点糊。, 南瓜, 4.17, 4.67
R2836:S002, 价钱餐点都是一极棒。, 价钱, 7.00, 7.75
R2836:S002, 价钱餐点都是一极棒。, 餐点, 7.00, 7.75
R2836:S003, 炸鱼墨西哥非常美味，很道地的美式口味。, 炸鱼墨西哥, 6.75, 6.12
R2836:S012, 饮料+20喝到饱，真的很划算。, 饮料, 6.50, 6.38
R2836:S014, 每个份量都超充足的，一人一个主餐就很饱了。, 份量, 6.25, 6.00
R2837:S000, 牛肉汉堡多汁，汉堡面包太松软单薄。, 牛肉汉堡, 6.00, 5.50
R2837:S000, 牛肉汉堡多汁，汉堡面包太松软单薄。, 汉堡面包, 4.00, 6.50
R2837:S002, 附餐的量稍少，整体算好吃。, 附餐的量, 4.50, 4.67
R2837:S002, 附餐的量稍少，整体算好吃。, 整体, 5.67, 5.33
R2837:S004, 餐点比以前贵很多。, 餐点, 3.62, 6.00
R2838:S005, 牛肉切下去就能感觉多汁鲜嫩。, 牛肉, 5.88, 5.50
R2838:S006, 薯块份量也不少，吃完非常有饱足感。, 薯块份量, 6.25, 5.83
R2838:S007, 加点的套餐浓汤跟沙拉，口味就没那么惊艳。, 口味, 4.75, 5.12
R2839:S008, 薯饼更是其他地方少有的美味，必点。, 薯饼, 6.58, 6.25
R2840:S002, 停车也算方便。, 停车, 5.62, 5.38
R2840:S010, 改点的食物都还不错，超推面包。, 食物, 5.83, 5.50
R2840:S010, 改点的食物都还不错，超推面包。, 面包, 7.00, 7.00
R2840:S012, 但套餐的浓汤似乎浓了点到发酸的感觉。, 浓汤, 4.81, 5.75
R2841:S001, 很喜欢吃他的起司牛肉汉堡。, 起司牛肉汉堡, 6.50, 6.50
R2841:S002, 起司味很浓郁，不过吃到后面会有一点小腻。, 起司味, 6.75, 6.25
R2841:S002, 起司味很浓郁，不过吃到后面会有一点小腻。, 起司, 4.00, 5.50
R2841:S006, 薯泥很好吃，配它的酱很赞。, 薯泥, 6.67, 6.25
R2841:S008, 薯条我觉得一般，有点像气炸锅炸的那种味道。, 薯条, 5.00, 5.00
R2841:S011, 价位都在250元上下，觉得还在可以接受的范围内。, 价位, 5.62, 5.75
R2842:S005, 不过今日所点的每道餐点都让人胃口大开。, 餐点, 6.50, 6.33
R2842:S010, 沙拉原附的炸鱿鱼酥脆份量也多。, 炸鱿鱼, 6.50, 6.17
R2842:S010, 沙拉原附的炸鱿鱼酥脆份量也多。, 份量, 6.33, 6.00
R2843:S000, 素食餐点很多。, 素食餐点, 6.50, 6.00
R2843:S001, 墨西哥餐点吃起来很棒很好吃。, 墨西哥餐点, 6.92, 6.42
R2843:S003, 这次点的是酥炸菇汉堡、总汇吐司、墨西哥牛肉卷，都很大份。, 酥炸菇汉堡, 6.12, 5.88
R2843:S003, 这次点的是酥炸菇汉堡、总汇吐司、墨西哥牛肉卷，都很大份。, 总汇吐司, 6.12, 5.88
R2843:S003, 这次点的是酥炸菇汉堡、总汇吐司、墨西哥牛肉卷，都很大份。, 墨西哥牛肉卷, 6.12, 5.88
R2843:S005, 副餐薯块很好吃，很建议大家来这边聚餐，价格方面我认为很实惠。, 薯块, 7.00, 6.50
R2843:S005, 副餐薯块很好吃，很建议大家来这边聚餐，价格方面我认为很实惠。, NULL, 6.50, 6.50
R2843:S005, 副餐薯块很好吃，很建议大家来这边聚餐，价格方面我认为很实惠。, 价格, 6.50, 6.00
R2844:S000, 布朗尼冰淇淋，布朗尼送上来还温温热热的很绵。, 布朗尼, 6.17, 5.83
R2844:S003, 牛肉堡牛肉多汁好吃。, 牛肉, 6.00, 5.50
R2844:S005, 薯条吃到后面有点吃不下去了。, 薯条, 3.75, 4.88
R2844:S006, 有点点小贵的美式汉堡。, 美式汉堡, 4.50, 5.17
R2844:S007, 味道没问题，菜单东西很多。, 味道, 5.50, 5.17
R2844:S007, 味道没问题，菜单东西很多。, 菜单, 5.83, 5.33
R2845:S004, 炸鸡腿排多汁，配上花生酱表现中规中矩。, 炸鸡腿排, 5.44, 5.25
R2845:S006, 但这样的价位觉得合理。, 价位, 5.62, 5.25
R2847:S009, 比起薯饼，薯块更让我惊艳。, 薯块, 6.83, 6.50
R2847:S013, 今天外场两个女服务生态度良好。, 女服务生态度, 6.00, 6.00
R2848:S002, 餐厅座位没有很多。, 餐厅座位, 4.33, 5.67
R2848:S006, 红烧牛肉泡馍，这大碗的颇大一碗。, 红烧牛肉泡, 6.00, 5.88
R2848:S010, 泡馍口感还不错。, 泡馍口感, 6.25, 6.12
R2848:S013, 牛肉口感还可以，给的份量也挺多。, 牛肉口感, 5.50, 5.33
R2848:S013, 牛肉口感还可以，给的份量也挺多。, 份量, 6.00, 5.67
R2848:S015, 汤头味道是偏重一点。, 汤头味道, 4.62, 5.00
R2848:S021, 肉质更软嫩一些也不柴。, 肉质, 6.00, 5.42
R2848:S022, 清汤的味道也还可以。, 清汤的味道, 5.67, 5.17
R2849:S000, 全花莲最好吃的面店。, 面店, 7.25, 7.00
R2849:S001, 肉量十足，清汤和红烧都顺口。, 肉量, 5.88, 5.75
R2849:S001, 肉量十足，清汤和红烧都顺口。, 清汤, 5.75, 5.50
R2849:S001, 肉量十足，清汤和红烧都顺口。, 红烧, 5.75, 5.50
R2849:S003, 唯独羊肉的风味不习惯。, 羊肉, 4.88, 5.25
R2849:S004, 还有粉圆也是赞。, 粉圆, 6.50, 5.67
R2851:S003, 牛肉跟羊肉都好吃。, 牛肉, 6.00, 5.38
R2851:S003, 牛肉跟羊肉都好吃。, 羊肉, 6.00, 5.38
R2851:S005, 面线跟拉面都还好。, 面线, 5.62, 5.25
R2851:S005, 面线跟拉面都还好。, 拉面, 5.62, 5.25
R2851:S007, 地瓜叶超级好吃很嫩很嫩。, 地瓜叶, 6.75, 6.25
R2852:S002, 面的种类多，很适合对面条有挑剔的人。, 面的种类, 5.83, 5.50
R2852:S004, 清炖的口感很清爽，不会很淡。, 清炖的口感, 6.08, 5.67
R2852:S015, 生意一直都蛮好，很值得造访的面店。, 生意, 6.00, 5.50
R2852:S015, 生意一直都蛮好，很值得造访的面店。, 面店, 6.50, 6.00
R2853:S001, 这里的羊肉不论红烧或是清炖都很好吃。, 羊肉, 7.00, 6.50
R2853:S004, 而且羊肉一点都不膻，软嫩好吃。, 羊肉, 6.33, 5.50
R2854:S006, 黑糖粉圆很甜，超喜欢。, 黑糖粉圆, 7.00, 6.50
R2854:S007, 茶饮有注明微苦，但喝起来其实回甘好喝。, 茶饮, 6.33, 5.92
R2855:S003, 肉入口即化，羊骚味刚刚好。, 肉, 6.50, 5.83
R2855:S003, 肉入口即化，羊骚味刚刚好。, 羊骚味, 5.67, 5.33
R2856:S000, 汤头鲜美，不爱喝汤的我都喝完了。, 汤头, 6.00, 5.75
R2857:S005, 黑糖粉圆也稍甜但店家服务蛮细致。, 黑糖粉圆, 5.00, 5.67
R2857:S005, 黑糖粉圆也稍甜但店家服务蛮细致。, 店家服务, 6.17, 6.00
R2858:S003, 味道不会太重咸度也刚刚好。, 味道, 5.33, 5.00
R2858:S003, 味道不会太重咸度也刚刚好。, 咸度, 5.33, 5.00
R2858:S004, 清炖则加了姜丝和地瓜叶，味道很不错也不会腻口。, 味道, 6.00, 5.50
R2858:S008, 地瓜叶很嫩，份量也足够。, 地瓜叶, 6.25, 5.75
R2858:S008, 地瓜叶很嫩，份量也足够。, 份量, 5.75, 5.25
R2858:S010, 店面干净且安静，有别于一般的牛肉面店，整体蛮不错的。, 店面, 5.50, 5.00
R2858:S010, 店面干净且安静，有别于一般的牛肉面店，整体蛮不错的。, 整体, 5.75, 5.50
R2859:S012, 牛肉入口偏软，没有腥味。, 牛肉, 5.17, 5.25
R2859:S018, 羊肉软嫩一珉即化。, 羊肉, 6.33, 6.00
R2860:S005, 羊肉吃起来非常香。, 羊肉, 6.50, 6.67
R2860:S009, 小菜点的豆干也卤的十分够味。, 豆干, 6.38, 5.88
R2862:S004, 这里的装潢独特又充满日式老房子的风格。, 装潢, 5.88, 5.62
R2862:S016, 两款面点都表现得极为出色。, 面点, 7.00, 6.67
R2862:S034, 一碗小不仅提供了美味的食物。, 食物, 6.20, 5.80
R2865:S014, 吃起来普普称不上是好吃。, NULL, 5.00, 5.08
R2866:S014, 羊肉入口即化，没有腥味。, 羊肉, 6.08, 5.75
R2867:S007, 加点的粉圆比较晚上来粉圆就糊糊的，也不是很冰，扣一颗星。, 粉圆, 4.67, 4.75
R2868:S004, 羹的稠度刚刚好搭配醋下去一口接一口，蛮好喝的。, 羹的稠度, 5.00, 5.00
R2868:S004, 羹的稠度刚刚好搭配醋下去一口接一口，蛮好喝的。, 羹, 6.00, 6.00
R2868:S006, 肉的部分也在水准上。, 肉, 6.12, 6.00
R2869:S004, 先说结论肉羹很好吃，其它餐点不太行。, 肉羹, 6.67, 6.33
R2869:S004, 先说结论肉羹很好吃，其它餐点不太行。, 其它餐点, 4.17, 5.50
R2869:S005, 肉羹汤蒜香十足，肉羹扎实好吃。, 肉羹汤, 6.50, 6.25
R2869:S005, 肉羹汤蒜香十足，肉羹扎实好吃。, 肉羹, 6.88, 6.38
R2869:S008, 唯一的缺点是汤勾芡的有点太稠，喝到最后有点腻。, 勾芡, 4.17, 5.50
R2869:S008, 唯一的缺点是汤勾芡的有点太稠，喝到最后有点腻。, 汤, 4.17, 5.50
R2869:S017, 香肠还不错吃，跟外面一般吃到的不太一样。, 香肠, 5.67, 5.50
R2869:S021, 鲁肉饭没味道，油豆腐自然也没什么味道。, 鲁肉饭, 4.67, 4.50
R2869:S021, 鲁肉饭没味道，油豆腐自然也没什么味道。, 油豆腐, 4.67, 4.50
R2869:S023, 高丽菜一样没什么味道。, 高丽菜, 4.38, 5.25
R2869:S025, 总结肉羹非常好，香肠可以点，鲁肉饭千万别点。, 肉羹, 6.50, 6.00
R2869:S025, 总结肉羹非常好，香肠可以点，鲁肉饭千万别点。, 香肠, 6.00, 5.67
R2869:S025, 总结肉羹非常好，香肠可以点，鲁肉饭千万别点。, 鲁肉饭, 2.67, 6.00
R2871:S001, 蒜味肉羹的口味跟一般吃的差很多，是好吃的。, 蒜味肉羹的口味, 6.62, 6.12
R2871:S005, 觉得肉羹的价位很便宜。, 肉羹的价位, 6.75, 6.25
R2871:S006, 油豆腐也很赞，整个卤的很入味。, 油豆腐, 6.92, 7.17
R2872:S003, 他们家的肉似乎是比较大块而且很扎实。, 肉, 6.25, 5.87
R2873:S012, 但服务人员的服务态度还是不错的。, 服务态度, 5.70, 5.50
R2874:S008, 个人觉得瘦肉不干很嫩，但酱汁有点偏咸。, 瘦肉, 6.12, 5.50
R2874:S008, 个人觉得瘦肉不干很嫩，但酱汁有点偏咸。, 酱汁, 4.25, 5.75
R2876:S014, 对油豆腐有要求的人这家可以先跳过。, 油豆腐, 4.12, 5.62
R2880:S021, 肉条有裹粉，口感偏软没有扎实感。, 口感, 4.25, 5.50
R2881:S008, 肉羹说不上来，不是我喜欢的口感。, 肉羹, 4.25, 5.50
R2881:S010, 但汤会让人一直想喝。, 汤, 6.67, 6.00
R2882:S021, 似乎老店的服务态度太骄傲了。, 服务态度, 3.88, 5.38
R2883:S001, 若自己不加任何调味的话味道是偏淡的。, 味道, 4.12, 5.62
R2883:S004, 油豆腐很入味，口感也好，价格合宜。, 油豆腐, 6.50, 6.00
R2883:S004, 油豆腐很入味，口感也好，价格合宜。, 口感, 6.25, 5.75
R2883:S004, 油豆腐很入味，口感也好，价格合宜。, 价格, 6.00, 5.50
R2884:S004, 然而他的肉羹有点太软，吃不太出肉羹的口感。, 肉羹, 4.50, 5.38
R2884:S007, 肉羹价格偏高，小碗的就要65元。, 肉羹价格, 4.33, 5.50
R2885:S001, 面很少汤很水价格又很高。, 面, 4.00, 5.50
R2885:S001, 面很少汤很水价格又很高。, 汤, 4.00, 5.25
R2885:S001, 面很少汤很水价格又很高。, 价格, 3.75, 6.00
R2885:S004, 服务人员态度超差，很像我欠他钱一样。, 服务人员态度, 3.00, 7.25
R2885:S010, 以后绝对不会再来这家烂店吃饭了。, 店, 2.90, 6.10
R2886:S000, 汤头跟肉羹都变得死咸。, 汤头, 4.00, 4.90
R2886:S000, 汤头跟肉羹都变得死咸。, 肉羹, 4.00, 4.90
R2886:S006, 虽然他们很努力服务顾客，但这次的用餐体验我只能用失望来形容。, 用餐体验, 3.00, 4.67
R2887:S003, 非常爱吃蒜的我，这间我很喜欢。, NULL, 6.25, 6.00
R2888:S001, 这家是我此生不会再去的餐厅。, 餐厅, 3.12, 5.25
R2888:S009, 猪血汤果然很小碗，但是还不错喝。, 猪血汤, 5.00, 4.88
R2888:S012, 糯米肠果然很少，有油耗味。, 糯米肠, 4.12, 5.63
R2889:S006, 个人认为它的汤头真的是相当浓郁。, 汤头, 6.62, 6.25
R2889:S011, 切料部分的表现确实也相当不错。, 切料, 6.25, 6.00
R2889:S016, 那我是还蛮喜欢这样的调味。, 调味, 6.25, 6.12
R2890:S014, 熟度处理得恰到好处。, 熟度, 5.67, 5.67
R2890:S019, 没想到肝肠都这么大盘。, 肝肠, 6.25, 6.00
R2890:S022, 虽然大肠处理得很干净无异味，但卤汁稍淡。, 大肠, 6.12, 5.62
R2890:S022, 虽然大肠处理得很干净无异味，但卤汁稍淡。, 卤汁, 4.75, 5.75
R2891:S006, 料理部分好吃，口味不会过重。, 料理, 5.75, 5.25
R2891:S006, 料理部分好吃，口味不会过重。, 口味, 5.75, 5.25
R2892:S000, 猪血本体嫩嫩无腥，真的很不错的口味很喜欢。, 猪血, 6.06, 5.69
R2892:S001, 猪皮很惊讶的是处理的很干净，入口好咬。, 猪皮, 6.12, 5.62
R2892:S002, 粉肠处理的干净，芦笋份量中规中矩。, 粉肠, 5.75, 5.62
R2892:S002, 粉肠处理的干净，芦笋份量中规中矩。, 芦笋份量, 5.00, 4.88
R2892:S003, 米肠这个真的很好吃，单吃稍嫌无味。, 米肠, 5.58, 5.67
R2893:S000, 猪血汤真的没话说，无可取代的好滋味。, 猪血汤, 6.75, 6.62
R2893:S024, 米肠的话一般般，单吃有点无味。, 米肠, 4.67, 5.08
R2893:S033, 基本上要停车算是非常方便。, 停车, 6.00, 5.75
R2894:S008, 猪血汤的话就普普通通，没什么特别的。, 猪血汤, 4.88, 5.00
R2894:S010, 不过料特别多就是了，但其实店家态度没到很好。, 料, 6.17, 5.83
R2894:S010, 不过料特别多就是了，但其实店家态度没到很好。, 店家态度, 4.50, 5.33
R2900:S000, 用餐时等了超久。, NULL, 3.62, 6.75
R2901:S000, 猪血汤稍浊但喝来不油。, 猪血汤, 5.00, 5.12
R2902:S010, 烫小卷最推荐的，很新鲜。, 烫小卷, 6.83, 6.58
R2902:S013, 整体不如大家口中的厉害，期望太高了，吃完其实挺失望的。, 整体, 3.88, 5.38
R2905:S014, 但肝连一份要80块台币真的是有点过于贵了。, 肝连, 4.00, 5.17
R2906:S000, 米肠吃起来没啥味道，相当普通。, 米肠, 4.94, 5.00
R2906:S010, 服务热情但是出菜效率太低。, 服务, 6.25, 5.75
R2906:S010, 服务热情但是出菜效率太低。, 出菜效率, 3.25, 5.25
R2907:S015, 米肠虽然店家大力推荐，但我们全家都觉得普普。, 米肠, 5.17, 4.67
R2908:S000, 餐点蛮丰富的，有热炒类海鲜也有一人吃的主食面线卤肉饭。, 餐点, 6.50, 6.25
R2908:S002, 小管面线$170:汤头很鲜甜，小管也不错。, 汤头, 6.67, 6.00
R2908:S002, 小管面线$170:汤头很鲜甜，小管也不错。, 小管, 6.00, 5.50
R2908:S004, 小管面线里面就只有面线小管一些蔬菜，个人觉得算偏贵。, 小管面线, 4.17, 5.50
R2908:S007, 炒小管卵$270:这个大推超好吃第一次吃到很喜欢。, 炒小管卵, 7.25, 7.25
R2908:S011, 这间餐厅的价格都颇高。, 餐厅的价格, 4.40, 5.20
R2909:S012, 盐酥鱼块份量普通，不过口感是好的。, 盐酥鱼块份量, 5.00, 5.12
R2909:S012, 盐酥鱼块份量普通，不过口感是好的。, 口感, 5.75, 5.50
R2909:S025, 服务不用期待，超级糟糕。, 服务, 3.17, 6.33
R2910:S002, 鲜蚵卤肉饭美味新鲜好吃，但真心不便宜。, 鲜蚵卤肉饭, 5.94, 6.00
R2910:S007, 小卷面线及小卷米粉都不错很鲜甜，不过有点咸。, 小卷面线, 5.50, 5.58
R2910:S007, 小卷面线及小卷米粉都不错很鲜甜，不过有点咸。, 小卷米粉, 5.50, 5.58
R2910:S021, 用餐环境来说算是尚可，不好也不坏。, 用餐环境, 5.12, 5.06
R2910:S024, 座位来说大约8桌四人座位左右，有点拥挤。, 座位, 4.25, 4.75
R2911:S000, 冲着鲜蚵卤肉饭来的，但端上桌后那个份量有点不太够。, 份量, 4.10, 5.20
R2911:S002, 卤肉不错吃有口感，但给的相对吝啬了点。, 卤肉, 5.33, 5.45
