ID, Sentence, Aspect, Valence_Mean, Arousal_Mean
R1529:S005, 還有龍蝦湯的調味真的不習慣。, 龍蝦湯的調味, 4.33, 5.50
R1530:S005, 海鮮很新鮮。, 海鮮, 6.25, 6.38
R1530:S009, 餐廳服務品質很差。, 餐廳服務品質, 3.25, 5.38
R1532:S019, 飲料意外好喝。, 飲料, 6.50, 5.50
R1533:S000, 餐點好吃。, 餐點, 5.88, 5.50
R1533:S007, 和牛處理的不錯。, 和牛, 6.00, 5.50
R1533:S009, 生蠔味濃郁。, 生蠔味, 6.00, 5.50
R1533:S011, 生蠔味道很好。, 生蠔味道, 6.17, 5.50
R1534:S006, 鮑魚是好吃的。, 鮑魚, 6.00, 5.50
R1535:S003, 整個餐廳環境讓人非常舒服。, 餐廳環境, 6.62, 6.12
R1535:S004, 餐廳服務人員服務很好。, 餐廳服務人員服務, 6.50, 6.38
R1537:S006, 龍蝦湯超級鹹。, 龍蝦湯, 3.75, 5.25
R1539:S003, 前菜的普羅旺斯燉菜好吃。, 普羅旺斯燉菜, 6.75, 6.12
R1539:S005, 蟹肉滿滿。, 蟹肉, 6.25, 5.88
R1539:S006, 旁邊的沾醬好吃。, 沾醬, 5.83, 5.83
R1539:S014, 烤飯糰不錯。, 烤飯糰, 5.75, 5.00
R1539:S017, 蘑菇濃湯順口。, 蘑菇濃湯, 5.88, 5.38
R1539:S018, 朋友的香菇雞湯也非常好喝。, 香菇雞湯, 7.17, 6.67
R1539:S021, 焦糖布丁很好吃。, 焦糖布丁, 6.88, 6.62
R1539:S023, 香草很濃郁。, 香草, 6.00, 5.75
R1539:S026, 前菜很好吃。, 前菜, 6.33, 6.00
R1540:S003, 餐點很美味。, 餐點, 6.88, 6.38
R1540:S004, 不僅食材新鮮。, 食材, 5.88, 5.38
R1541:S002, 龍蝦肉質軟嫩。, 龍蝦肉質, 6.00, 5.25
R1541:S004, 牛肉肉質極差。, 牛肉肉質, 2.50, 6.50
R1542:S002, 沙拉份量偏少。, 沙拉份量, 4.75, 5.38
R1542:S003, 濃湯味道很香濃。, 濃湯味道, 6.17, 5.33
R1542:S004, 雞湯就顯得很清淡。, 雞湯, 3.75, 6.50
R1542:S005, 土雞肉不易咬爛。, 土雞肉, 4.12, 4.50
R1542:S007, 牛排味道不錯。, 牛排味道, 5.75, 5.38
R1542:S008, 金箔燉飯香氣濃郁。, 金箔燉飯香氣, 6.12, 5.38
R1543:S009, 起司松露燉飯很美味。, 起司松露燉飯, 6.75, 6.50
R2828:S002, 牛肉堡真的是很厲害，牛肉非常的軟嫩。, 牛肉堡, 6.67, 6.50
R2828:S002, 牛肉堡真的是很厲害，牛肉非常的軟嫩。, 牛肉, 6.67, 6.67
R2828:S006, 麵包也很厲害，非常的鬆軟。, 麵包, 6.92, 6.58
R2829:S003, 麵包烤的酥脆酥脆口感很好，實在讚。, 麵包, 6.75, 7.00
R2829:S003, 麵包烤的酥脆酥脆口感很好，實在讚。, 口感, 6.50, 6.00
R2829:S005, 牛肉也好吃，整體口感還算不錯噢。, 牛肉, 6.00, 5.33
R2829:S005, 牛肉也好吃，整體口感還算不錯噢。, 口感, 5.67, 5.50
R2829:S006, 配菜選擇沙拉，新鮮好吃，份量剛剛好。, 沙拉, 6.88, 6.38
R2829:S006, 配菜選擇沙拉，新鮮好吃，份量剛剛好。, 份量, 6.00, 5.75
R2829:S009, 整體來說口味值得推薦。, 口味, 6.50, 6.25
R2830:S000, 炸魷魚我最喜歡的商品，酥脆的口感跟醬的搭配加上檸檬酸酸的很開胃。, 炸魷魚, 6.67, 6.39
R2830:S003, 如果喜歡吃甜的也推薦蘋果肉桂鬆餅。, 蘋果肉桂鬆餅, 6.50, 5.67
R2830:S007, 太陽蛋煎的非常漂亮。, 太陽蛋, 7.00, 6.75
R2830:S010, 南瓜濃湯非常的南瓜，純南瓜很稠，我自己很喜歡。, 南瓜濃湯, 6.38, 5.88
R2830:S015, 所以覺得就是一個不錯的漢堡。, 漢堡, 5.62, 5.38
R2830:S016, 薯條是裡面有一點薯泥的美式薯條，就是好吃的薯條。, 薯條, 6.12, 5.62
R2831:S000, 很值得推薦的美式餐廳，首推是花生乳酪牛肉堡，花生醬很好吃。, 美式餐廳, 6.75, 6.25
R2831:S000, 很值得推薦的美式餐廳，首推是花生乳酪牛肉堡，花生醬很好吃。, 花生乳酪牛肉堡, 6.50, 6.00
R2831:S000, 很值得推薦的美式餐廳，首推是花生乳酪牛肉堡，花生醬很好吃。, 花生醬, 6.75, 6.25
R2831:S001, 漢堡的麵包皮香且脆。, 麵包皮, 5.75, 5.38
R2831:S002, 牛肉漢堡排也是既香口感也好。, 牛肉漢堡排, 5.88, 5.38
R2831:S002, 牛肉漢堡排也是既香口感也好。, 口感, 5.88, 5.38
R2831:S003, 一口咬下去是真的非常好吃。, NULL, 7.33, 7.00
R2831:S006, 花生醬脆雞堡就稍沒那麼推了點。, 花生醬脆雞堡, 4.62, 5.12
R2831:S007, 雖然炸雞跟花生醬分開吃都不錯。, 炸雞, 5.75, 5.50
R2831:S007, 雖然炸雞跟花生醬分開吃都不錯。, 花生醬, 5.75, 5.50
R2831:S012, 英式早餐裡面有焗豆鳳梨炒菇培根香腸吐司蛋兩顆跟薯塊，很豐盛。, 英式早餐, 6.50, 6.00
R2831:S018, 整體來說食物的部分都很好吃，內用環境也很舒適，座位數不算太多。, 食物, 6.75, 6.25
R2831:S018, 整體來說食物的部分都很好吃，內用環境也很舒適，座位數不算太多。, 內用環境, 6.50, 6.00
R2831:S018, 整體來說食物的部分都很好吃，內用環境也很舒適，座位數不算太多。, 座位數, 5.25, 5.00
R2832:S000, 上餐速度無比的慢，就算提早點餐來之後還是等了好一陣子。, 上餐速度, 3.38, 7.00
R2832:S003, 今天點的是焦糖洋蔥藍乳酪牛肉堡，不油膩味道很不錯。, 焦糖洋蔥藍乳酪牛肉堡, 5.75, 5.25
R2832:S003, 今天點的是焦糖洋蔥藍乳酪牛肉堡，不油膩味道很不錯。, 味道, 6.25, 6.25
R2832:S004, 今日副餐點的是香煎薯餅，煎的有點黑。, 香煎薯餅, 4.10, 5.00
R2832:S006, 但裡面的馬鈴薯沒有熟完全，還蠻油的有點可惜。, 馬鈴薯, 5.12, 5.50
R2832:S012, 這間餐廳沒有什麼讓我覺得特別驚艷的。, 餐廳, 4.88, 5.25
R2833:S000, 這次點了花生醬牛肉堡好吃。, 花生醬牛肉堡, 6.00, 5.50
R2833:S001, 酥炸生蠔堡，炸生蠔好吃。, 炸生蠔, 6.50, 5.67
R2833:S004, 鮮蝦彈牙不錯吃。, 鮮蝦, 5.88, 5.50
R2833:S005, 但整體搭配起來，不是我喜歡的口味。, 口味, 3.62, 5.12
R2833:S007, 但份量不小，加上兩片吐司，有點撐的感覺。, 份量, 5.67, 5.50
R2833:S009, 馬鈴薯選項很多，薯條、薯餅、薯泥都有。, 馬鈴薯選項, 6.17, 5.67
R2833:S013, 薯餅蠻有特色的，薯條不錯吃。, 薯餅, 6.00, 5.75
R2833:S013, 薯餅蠻有特色的，薯條不錯吃。, 薯條, 6.00, 5.75
R2833:S014, 推薦大家來享用美式餐點。, 美式餐點, 6.17, 5.83
R2834:S000, 漢堡非常美味，咬下去外皮酥脆的同時。, 漢堡, 6.50, 6.25
R2834:S000, 漢堡非常美味，咬下去外皮酥脆的同時。, 外皮, 6.50, 6.38
R2834:S002, 麵包本體卻仍有蓬鬆的口感，不會乾澀。, 麵包, 6.25, 5.92
R2834:S023, 雖然價格不便宜，但是會非常願意回訪的一間餐廳。, 價格, 4.25, 5.00
R2834:S023, 雖然價格不便宜，但是會非常願意回訪的一間餐廳。, 餐廳, 6.75, 6.75
R2835:S001, 建議先單點，因為主食的份量大。, 主食的份量, 5.62, 5.25
R2835:S003, 雖然吃到後面會有些膩。, NULL, 4.38, 5.25
R2835:S007, 南瓜味道很入味，就是有點糊。, 南瓜味道, 6.50, 6.33
R2835:S007, 南瓜味道很入味，就是有點糊。, 南瓜, 4.17, 4.67
R2836:S002, 價錢餐點都是一極棒。, 價錢, 7.00, 7.75
R2836:S002, 價錢餐點都是一極棒。, 餐點, 7.00, 7.75
R2836:S003, 炸魚墨西哥非常美味，很道地的美式口味。, 炸魚墨西哥, 6.75, 6.12
R2836:S012, 飲料+20喝到飽，真的很划算。, 飲料, 6.50, 6.38
R2836:S014, 每個份量都超充足的，一人一個主餐就很飽了。, 份量, 6.25, 6.00
R2837:S000, 牛肉漢堡多汁，漢堡麵包太鬆軟單薄。, 牛肉漢堡, 6.00, 5.50
R2837:S000, 牛肉漢堡多汁，漢堡麵包太鬆軟單薄。, 漢堡麵包, 4.00, 6.50
R2837:S002, 附餐的量稍少，整體算好吃。, 附餐的量, 4.50, 4.67
R2837:S002, 附餐的量稍少，整體算好吃。, 整體, 5.67, 5.33
R2837:S004, 餐點比以前貴很多。, 餐點, 3.62, 6.00
R2838:S005, 牛肉切下去就能感覺多汁鮮嫩。, 牛肉, 5.88, 5.50
R2838:S006, 薯塊份量也不少，吃完非常有飽足感。, 薯塊份量, 6.25, 5.83
R2838:S007, 加點的套餐濃湯跟沙拉，口味就沒那麼驚艷。, 口味, 4.75, 5.12
R2839:S008, 薯餅更是其他地方少有的美味，必點。, 薯餅, 6.58, 6.25
R2840:S002, 停車也算方便。, 停車, 5.62, 5.38
R2840:S010, 改點的食物都還不錯，超推麵包。, 食物, 5.83, 5.50
R2840:S010, 改點的食物都還不錯，超推麵包。, 麵包, 7.00, 7.00
R2840:S012, 但套餐的濃湯似乎濃了點到發酸的感覺。, 濃湯, 4.81, 5.75
R2841:S001, 很喜歡吃他的起司牛肉漢堡。, 起司牛肉漢堡, 6.50, 6.50
R2841:S002, 起司味很濃郁，不過吃到後面會有一點小膩。, 起司味, 6.75, 6.25
R2841:S002, 起司味很濃郁，不過吃到後面會有一點小膩。, 起司, 4.00, 5.50
R2841:S006, 薯泥很好吃，配它的醬很讚。, 薯泥, 6.67, 6.25
R2841:S008, 薯條我覺得一般，有點像氣炸鍋炸的那種味道。, 薯條, 5.00, 5.00
R2841:S011, 價位都在250元上下，覺得還在可以接受的範圍內。, 價位, 5.62, 5.75
R2842:S005, 不過今日所點的每道餐點都讓人胃口大開。, 餐點, 6.50, 6.33
R2842:S010, 沙拉原附的炸魷魚酥脆份量也多。, 炸魷魚, 6.50, 6.17
R2842:S010, 沙拉原附的炸魷魚酥脆份量也多。, 份量, 6.33, 6.00
R2843:S000, 素食餐點很多。, 素食餐點, 6.50, 6.00
R2843:S001, 墨西哥餐點吃起來很棒很好吃。, 墨西哥餐點, 6.92, 6.42
R2843:S003, 這次點的是酥炸菇漢堡、總匯吐司、墨西哥牛肉捲，都很大份。, 酥炸菇漢堡, 6.12, 5.88
R2843:S003, 這次點的是酥炸菇漢堡、總匯吐司、墨西哥牛肉捲，都很大份。, 總匯吐司, 6.12, 5.88
R2843:S003, 這次點的是酥炸菇漢堡、總匯吐司、墨西哥牛肉捲，都很大份。, 墨西哥牛肉捲, 6.12, 5.88
R2843:S005, 副餐薯塊很好吃，很建議大家來這邊聚餐，價格方面我認為很實惠。, 薯塊, 7.00, 6.50
R2843:S005, 副餐薯塊很好吃，很建議大家來這邊聚餐，價格方面我認為很實惠。, NULL, 6.50, 6.50
R2843:S005, 副餐薯塊很好吃，很建議大家來這邊聚餐，價格方面我認為很實惠。, 價格, 6.50, 6.00
R2844:S000, 布朗尼冰淇淋，布朗尼送上來還溫溫熱熱的很綿。, 布朗尼, 6.17, 5.83
R2844:S003, 牛肉堡牛肉多汁好吃。, 牛肉, 6.00, 5.50
R2844:S005, 薯條吃到後面有點吃不下去了。, 薯條, 3.75, 4.88
R2844:S006, 有點點小貴的美式漢堡。, 美式漢堡, 4.50, 5.17
R2844:S007, 味道沒問題，菜單東西很多。, 味道, 5.50, 5.17
R2844:S007, 味道沒問題，菜單東西很多。, 菜單, 5.83, 5.33
R2845:S004, 炸雞腿排多汁，配上花生醬表現中規中矩。, 炸雞腿排, 5.44, 5.25
R2845:S006, 但這樣的價位覺得合理。, 價位, 5.62, 5.25
R2847:S009, 比起薯餅，薯塊更讓我驚艷。, 薯塊, 6.83, 6.50
R2847:S013, 今天外場兩個女服務生態度良好。, 女服務生態度, 6.00, 6.00
R2848:S002, 餐廳座位沒有很多。, 餐廳座位, 4.33, 5.67
R2848:S006, 紅燒牛肉泡饃，這大碗的頗大一碗。, 紅燒牛肉泡, 6.00, 5.88
R2848:S010, 泡饃口感還不錯。, 泡饃口感, 6.25, 6.12
R2848:S013, 牛肉口感還可以，給的份量也挺多。, 牛肉口感, 5.50, 5.33
R2848:S013, 牛肉口感還可以，給的份量也挺多。, 份量, 6.00, 5.67
R2848:S015, 湯頭味道是偏重一點。, 湯頭味道, 4.62, 5.00
R2848:S021, 肉質更軟嫩一些也不柴。, 肉質, 6.00, 5.42
R2848:S022, 清湯的味道也還可以。, 清湯的味道, 5.67, 5.17
R2849:S000, 全花蓮最好吃的麵店。, 麵店, 7.25, 7.00
R2849:S001, 肉量十足，清湯和紅燒都順口。, 肉量, 5.88, 5.75
R2849:S001, 肉量十足，清湯和紅燒都順口。, 清湯, 5.75, 5.50
R2849:S001, 肉量十足，清湯和紅燒都順口。, 紅燒, 5.75, 5.50
R2849:S003, 唯獨羊肉的風味不習慣。, 羊肉, 4.88, 5.25
R2849:S004, 還有粉圓也是讚。, 粉圓, 6.50, 5.67
R2851:S003, 牛肉跟羊肉都好吃。, 牛肉, 6.00, 5.38
R2851:S003, 牛肉跟羊肉都好吃。, 羊肉, 6.00, 5.38
R2851:S005, 麵線跟拉麵都還好。, 麵線, 5.62, 5.25
R2851:S005, 麵線跟拉麵都還好。, 拉麵, 5.62, 5.25
R2851:S007, 地瓜葉超級好吃很嫩很嫩。, 地瓜葉, 6.75, 6.25
R2852:S002, 麵的種類多，很適合對麵條有挑剔的人。, 麵的種類, 5.83, 5.50
R2852:S004, 清燉的口感很清爽，不會很淡。, 清燉的口感, 6.08, 5.67
R2852:S015, 生意一直都蠻好，很值得造訪的麵店。, 生意, 6.00, 5.50
R2852:S015, 生意一直都蠻好，很值得造訪的麵店。, 麵店, 6.50, 6.00
R2853:S001, 這裡的羊肉不論紅燒或是清燉都很好吃。, 羊肉, 7.00, 6.50
R2853:S004, 而且羊肉一點都不羶，軟嫩好吃。, 羊肉, 6.33, 5.50
R2854:S006, 黑糖粉圓很甜，超喜歡。, 黑糖粉圓, 7.00, 6.50
R2854:S007, 茶飲有註明微苦，但喝起來其實回甘好喝。, 茶飲, 6.33, 5.92
R2855:S003, 肉入口即化，羊騷味剛剛好。, 肉, 6.50, 5.83
R2855:S003, 肉入口即化，羊騷味剛剛好。, 羊騷味, 5.67, 5.33
R2856:S000, 湯頭鮮美，不愛喝湯的我都喝完了。, 湯頭, 6.00, 5.75
R2857:S005, 黑糖粉圓也稍甜但店家服務蠻細緻。, 黑糖粉圓, 5.00, 5.67
R2857:S005, 黑糖粉圓也稍甜但店家服務蠻細緻。, 店家服務, 6.17, 6.00
R2858:S003, 味道不會太重鹹度也剛剛好。, 味道, 5.33, 5.00
R2858:S003, 味道不會太重鹹度也剛剛好。, 鹹度, 5.33, 5.00
R2858:S004, 清燉則加了薑絲和地瓜葉，味道很不錯也不會膩口。, 味道, 6.00, 5.50
R2858:S008, 地瓜葉很嫩，份量也足夠。, 地瓜葉, 6.25, 5.75
R2858:S008, 地瓜葉很嫩，份量也足夠。, 份量, 5.75, 5.25
R2858:S010, 店面乾淨且安靜，有別於一般的牛肉麵店，整體蠻不錯的。, 店面, 5.50, 5.00
R2858:S010, 店面乾淨且安靜，有別於一般的牛肉麵店，整體蠻不錯的。, 整體, 5.75, 5.50
R2859:S012, 牛肉入口偏軟，沒有腥味。, 牛肉, 5.17, 5.25
R2859:S018, 羊肉軟嫩一珉即化。, 羊肉, 6.33, 6.00
R2860:S005, 羊肉吃起來非常香。, 羊肉, 6.50, 6.67
R2860:S009, 小菜點的豆干也滷的十分夠味。, 豆干, 6.38, 5.88
R2862:S004, 這裡的裝潢獨特又充滿日式老房子的風格。, 裝潢, 5.88, 5.62
R2862:S016, 兩款麵點都表現得極為出色。, 麵點, 7.00, 6.67
R2862:S034, 一碗小不僅提供了美味的食物。, 食物, 6.20, 5.80
R2865:S014, 吃起來普普稱不上是好吃。, NULL, 5.00, 5.08
R2866:S014, 羊肉入口即化，沒有腥味。, 羊肉, 6.08, 5.75
R2867:S007, 加點的粉圓比較晚上來粉圓就糊糊的，也不是很冰，扣一顆星。, 粉圓, 4.67, 4.75
R2868:S004, 羹的稠度剛剛好搭配醋下去一口接一口，蠻好喝的。, 羹的稠度, 5.00, 5.00
R2868:S004, 羹的稠度剛剛好搭配醋下去一口接一口，蠻好喝的。, 羹, 6.00, 6.00
R2868:S006, 肉的部分也在水準上。, 肉, 6.12, 6.00
R2869:S004, 先說結論肉羹很好吃，其它餐點不太行。, 肉羹, 6.67, 6.33
R2869:S004, 先說結論肉羹很好吃，其它餐點不太行。, 其它餐點, 4.17, 5.50
R2869:S005, 肉羹湯蒜香十足，肉羹紮實好吃。, 肉羹湯, 6.50, 6.25
R2869:S005, 肉羹湯蒜香十足，肉羹紮實好吃。, 肉羹, 6.88, 6.38
R2869:S008, 唯一的缺點是湯勾芡的有點太稠，喝到最後有點膩。, 勾芡, 4.17, 5.50
R2869:S008, 唯一的缺點是湯勾芡的有點太稠，喝到最後有點膩。, 湯, 4.17, 5.50
R2869:S017, 香腸還不錯吃，跟外面一般吃到的不太一樣。, 香腸, 5.67, 5.50
R2869:S021, 魯肉飯沒味道，油豆腐自然也沒什麼味道。, 魯肉飯, 4.67, 4.50
R2869:S021, 魯肉飯沒味道，油豆腐自然也沒什麼味道。, 油豆腐, 4.67, 4.50
R2869:S023, 高麗菜一樣沒什麼味道。, 高麗菜, 4.38, 5.25
R2869:S025, 總結肉羹非常好，香腸可以點，魯肉飯千萬別點。, 肉羹, 6.50, 6.00
R2869:S025, 總結肉羹非常好，香腸可以點，魯肉飯千萬別點。, 香腸, 6.00, 5.67
R2869:S025, 總結肉羹非常好，香腸可以點，魯肉飯千萬別點。, 魯肉飯, 2.67, 6.00
R2871:S001, 蒜味肉羹的口味跟一般吃的差很多，是好吃的。, 蒜味肉羹的口味, 6.62, 6.12
R2871:S005, 覺得肉羹的價位很便宜。, 肉羹的價位, 6.75, 6.25
R2871:S006, 油豆腐也很讚，整個滷的很入味。, 油豆腐, 6.92, 7.17
R2872:S003, 他們家的肉似乎是比較大塊而且很紮實。, 肉, 6.25, 5.87
R2873:S012, 但服務人員的服務態度還是不錯的。, 服務態度, 5.70, 5.50
R2874:S008, 個人覺得瘦肉不乾很嫩，但醬汁有點偏鹹。, 瘦肉, 6.12, 5.50
R2874:S008, 個人覺得瘦肉不乾很嫩，但醬汁有點偏鹹。, 醬汁, 4.25, 5.75
R2876:S014, 對油豆腐有要求的人這家可以先跳過。, 油豆腐, 4.12, 5.62
R2880:S021, 肉條有裹粉，口感偏軟沒有紮實感。, 口感, 4.25, 5.50
R2881:S008, 肉羹說不上來，不是我喜歡的口感。, 肉羹, 4.25, 5.50
R2881:S010, 但湯會讓人一直想喝。, 湯, 6.67, 6.00
R2882:S021, 似乎老店的服務態度太驕傲了。, 服務態度, 3.88, 5.38
R2883:S001, 若自己不加任何調味的話味道是偏淡的。, 味道, 4.12, 5.62
R2883:S004, 油豆腐很入味，口感也好，價格合宜。, 油豆腐, 6.50, 6.00
R2883:S004, 油豆腐很入味，口感也好，價格合宜。, 口感, 6.25, 5.75
R2883:S004, 油豆腐很入味，口感也好，價格合宜。, 價格, 6.00, 5.50
R2884:S004, 然而他的肉羹有點太軟，吃不太出肉羹的口感。, 肉羹, 4.50, 5.38
R2884:S007, 肉羹價格偏高，小碗的就要65元。, 肉羹價格, 4.33, 5.50
R2885:S001, 麵很少湯很水價格又很高。, 麵, 4.00, 5.50
R2885:S001, 麵很少湯很水價格又很高。, 湯, 4.00, 5.25
R2885:S001, 麵很少湯很水價格又很高。, 價格, 3.75, 6.00
R2885:S004, 服務人員態度超差，很像我欠他錢一樣。, 服務人員態度, 3.00, 7.25
R2885:S010, 以後絕對不會再來這家爛店吃飯了。, 店, 2.90, 6.10
R2886:S000, 湯頭跟肉羹都變得死鹹。, 湯頭, 4.00, 4.90
R2886:S000, 湯頭跟肉羹都變得死鹹。, 肉羹, 4.00, 4.90
R2886:S006, 雖然他們很努力服務顧客，但這次的用餐體驗我只能用失望來形容。, 用餐體驗, 3.00, 4.67
R2887:S003, 非常愛吃蒜的我，這間我很喜歡。, NULL, 6.25, 6.00
R2888:S001, 這家是我此生不會再去的餐廳。, 餐廳, 3.12, 5.25
R2888:S009, 豬血湯果然很小碗，但是還不錯喝。, 豬血湯, 5.00, 4.88
R2888:S012, 糯米腸果然很少，有油耗味。, 糯米腸, 4.12, 5.63
R2889:S006, 個人認為它的湯頭真的是相當濃郁。, 湯頭, 6.62, 6.25
R2889:S011, 切料部分的表現確實也相當不錯。, 切料, 6.25, 6.00
R2889:S016, 那我是還蠻喜歡這樣的調味。, 調味, 6.25, 6.12
R2890:S014, 熟度處理得恰到好處。, 熟度, 5.67, 5.67
R2890:S019, 沒想到肝腸都這麼大盤。, 肝腸, 6.25, 6.00
R2890:S022, 雖然大腸處理得很乾淨無異味，但滷汁稍淡。, 大腸, 6.12, 5.62
R2890:S022, 雖然大腸處理得很乾淨無異味，但滷汁稍淡。, 滷汁, 4.75, 5.75
R2891:S006, 料理部分好吃，口味不會過重。, 料理, 5.75, 5.25
R2891:S006, 料理部分好吃，口味不會過重。, 口味, 5.75, 5.25
R2892:S000, 豬血本體嫩嫩無腥，真的很不錯的口味很喜歡。, 豬血, 6.06, 5.69
R2892:S001, 豬皮很驚訝的是處理的很乾淨，入口好咬。, 豬皮, 6.12, 5.62
R2892:S002, 粉腸處理的乾淨，蘆筍份量中規中矩。, 粉腸, 5.75, 5.62
R2892:S002, 粉腸處理的乾淨，蘆筍份量中規中矩。, 蘆筍份量, 5.00, 4.88
R2892:S003, 米腸這個真的很好吃，單吃稍嫌無味。, 米腸, 5.58, 5.67
R2893:S000, 豬血湯真的沒話說，無可取代的好滋味。, 豬血湯, 6.75, 6.62
R2893:S024, 米腸的話一般般，單吃有點無味。, 米腸, 4.67, 5.08
R2893:S033, 基本上要停車算是非常方便。, 停車, 6.00, 5.75
R2894:S008, 豬血湯的話就普普通通，沒什麼特別的。, 豬血湯, 4.88, 5.00
R2894:S010, 不過料特別多就是了，但其實店家態度沒到很好。, 料, 6.17, 5.83
R2894:S010, 不過料特別多就是了，但其實店家態度沒到很好。, 店家態度, 4.50, 5.33
R2900:S000, 用餐時等了超久。, NULL, 3.62, 6.75
R2901:S000, 豬血湯稍濁但喝來不油。, 豬血湯, 5.00, 5.12
R2902:S010, 燙小卷最推薦的，很新鮮。, 燙小卷, 6.83, 6.58
R2902:S013, 整體不如大家口中的厲害，期望太高了，吃完其實挺失望的。, 整體, 3.88, 5.38
R2905:S014, 但肝連一份要80塊台幣真的是有點過於貴了。, 肝連, 4.00, 5.17
R2906:S000, 米腸吃起來沒啥味道，相當普通。, 米腸, 4.94, 5.00
R2906:S010, 服務熱情但是出菜效率太低。, 服務, 6.25, 5.75
R2906:S010, 服務熱情但是出菜效率太低。, 出菜效率, 3.25, 5.25
R2907:S015, 米腸雖然店家大力推薦，但我們全家都覺得普普。, 米腸, 5.17, 4.67
R2908:S000, 餐點蠻豐富的，有熱炒類海鮮也有一人吃的主食麵線滷肉飯。, 餐點, 6.50, 6.25
R2908:S002, 小管麵線$170:湯頭很鮮甜，小管也不錯。, 湯頭, 6.67, 6.00
R2908:S002, 小管麵線$170:湯頭很鮮甜，小管也不錯。, 小管, 6.00, 5.50
R2908:S004, 小管麵線裡面就只有麵線小管一些蔬菜，個人覺得算偏貴。, 小管麵線, 4.17, 5.50
R2908:S007, 炒小管卵$270:這個大推超好吃第一次吃到很喜歡。, 炒小管卵, 7.25, 7.25
R2908:S011, 這間餐廳的價格都頗高。, 餐廳的價格, 4.40, 5.20
R2909:S012, 鹽酥魚塊份量普通，不過口感是好的。, 鹽酥魚塊份量, 5.00, 5.12
R2909:S012, 鹽酥魚塊份量普通，不過口感是好的。, 口感, 5.75, 5.50
R2909:S025, 服務不用期待，超級糟糕。, 服務, 3.17, 6.33
R2910:S002, 鮮蚵滷肉飯美味新鮮好吃，但真心不便宜。, 鮮蚵滷肉飯, 5.94, 6.00
R2910:S007, 小卷麵線及小卷米粉都不錯很鮮甜，不過有點鹹。, 小卷麵線, 5.50, 5.58
R2910:S007, 小卷麵線及小卷米粉都不錯很鮮甜，不過有點鹹。, 小卷米粉, 5.50, 5.58
R2910:S021, 用餐環境來說算是尚可，不好也不壞。, 用餐環境, 5.12, 5.06
R2910:S024, 座位來說大約8桌四人座位左右，有點擁擠。, 座位, 4.25, 4.75
R2911:S000, 衝著鮮蚵滷肉飯來的，但端上桌後那個份量有點不太夠。, 份量, 4.10, 5.20
R2911:S002, 滷肉不錯吃有口感，但給的相對吝嗇了點。, 滷肉, 5.33, 5.45
